date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20180627,0600,,LO,11.7N,107.0W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180627,1200,,LO,12.4N,107.5W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180627,1800,,TD,12.8N,108.1W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180628,0000,,TD,13.2N,109.3W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20180628,0600,,TD,13.7N,110.5W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20180628,1200,,TS,14.2N,111.8W,35,1005,0/60/60/0,0/0/0/0,0/0/0/0
20180628,1800,,TS,14.7N,113.1W,40,1004,60/60/60/30,0/0/0/0,0/0/0/0
20180629,0000,,TS,15.1N,114.0W,45,1000,60/60/60/30,0/0/0/0,0/0/0/0
20180629,0600,,TS,15.6N,115.0W,45,1000,60/60/60/40,0/0/0/0,0/0/0/0
20180629,1200,,TS,16.0N,115.8W,50,997,60/70/70/50,0/20/20/20,0/0/0/0
20180629,1800,,TS,16.4N,116.5W,50,997,70/80/80/60,0/30/30/30,0/0/0/0
20180630,0000,,TS,16.6N,117.3W,40,1000,70/70/70/50,0/0/0/0,0/0/0/0
20180630,0600,,TS,16.8N,118.1W,35,1003,50/50/50/0,0/0/0/0,0/0/0/0
20180630,1200,,TD,17.4N,118.8W,30,1004,0/0/0/0,0/0/0/0,0/0/0/0
20180630,1800,,TD,17.8N,119.7W,30,1004,0/0/0/0,0/0/0/0,0/0/0/0
20180701,0000,,TD,18.2N,120.6W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20180701,0600,,TD,18.7N,121.5W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20180701,1200,,TD,19.1N,122.5W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20180701,1800,,TD,19.5N,123.5W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180702,0000,,LO,20.0N,124.7W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180702,0600,,LO,20.6N,125.8W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180702,1200,,LO,21.3N,127.0W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180702,1800,,LO,21.9N,128.1W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180703,0000,,LO,22.4N,129.2W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20180703,0600,,LO,22.8N,130.4W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20180703,1200,,LO,23.1N,131.7W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20180703,1800,,LO,23.3N,133.2W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20180704,0000,,LO,23.4N,134.6W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
