date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20180510,1200,,TD,12.1N,125.4W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180510,1800,,TD,12.3N,126.2W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180511,0000,,TD,12.4N,127.1W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180511,0600,,TD,12.5N,128.0W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180511,1200,,TD,12.6N,128.7W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180511,1800,,LO,12.7N,129.3W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180512,0000,,LO,12.8N,129.8W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180512,0600,,LO,13.0N,130.1W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180512,1200,,LO,13.2N,130.3W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20180512,1800,,LO,13.3N,130.4W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20180513,0000,,LO,13.4N,130.3W,20,1009,0/0/0/0,0/0/0/0,0/0/0/0
20180513,0600,,LO,13.5N,130.2W,20,1010,0/0/0/0,0/0/0/0,0/0/0/0
20180513,1200,,LO,13.4N,130.1W,20,1010,0/0/0/0,0/0/0/0,0/0/0/0
