date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20180731,1200,,TD,12.3N,115.1W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180731,1800,,TD,12.7N,116.4W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20180801,0000,,TS,13.0N,117.6W,35,1006,40/30/0/30,0/0/0/0,0/0/0/0
20180801,0600,,TS,13.3N,118.7W,35,1006,40/30/0/30,0/0/0/0,0/0/0/0
20180801,1200,,TS,13.5N,119.7W,40,1004,40/30/0/30,0/0/0/0,0/0/0/0
20180801,1800,,TS,13.7N,120.7W,45,1002,40/30/20/30,0/0/0/0,0/0/0/0
20180802,0000,,TS,13.9N,121.7W,50,1000,40/40/30/40,20/0/0/0,0/0/0/0
20180802,0600,,TS,14.1N,122.8W,60,995,50/40/30/40,20/20/20/20,0/0/0/0
20180802,1200,,HU,14.2N,123.9W,75,987,50/50/40/50,20/20/20/20,15/10/0/10
20180802,1800,,HU,14.2N,125.1W,90,975,50/50/40/50,30/20/20/20,15/10/10/10
20180803,0000,,HU,14.1N,126.2W,90,976,60/50/40/50,30/20/20/20,15/10/10/10
20180803,0600,,HU,14.1N,127.3W,85,980,60/50/40/50,30/20/20/20,15/10/10/10
20180803,1200,,HU,14.1N,128.3W,80,983,60/50/40/50,30/20/20/20,15/10/10/10
20180803,1800,,HU,14.1N,129.3W,90,975,60/50/40/50,30/20/20/20,15/10/10/10
20180804,0000,,HU,14.2N,130.3W,100,967,70/50/40/60,30/20/20/20,15/10/10/10
20180804,0600,,HU,14.2N,131.3W,105,962,70/60/50/60,30/20/20/20,20/15/15/10
20180804,1200,,HU,14.2N,132.2W,105,961,80/60/50/70,40/30/30/30,20/15/15/15
20180804,1800,,HU,14.2N,133.1W,110,957,80/70/60/70,40/30/30/30,25/20/15/20
20180805,0000,,HU,14.3N,134.1W,110,957,90/70/60/80,50/40/30/40,25/20/15/20
20180805,0600,,HU,14.3N,135.2W,110,957,90/70/60/80,50/40/30/40,25/20/15/20
20180805,1200,,HU,14.3N,136.3W,110,956,90/70/60/80,50/40/30/40,25/20/15/20
20180805,1800,,HU,14.3N,137.4W,115,951,90/70/60/80,50/40/30/40,25/20/15/20
