date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19841007,0600,,SD,24.1N,68.9W,25,1010
19841007,1200,,SD,24.0N,69.4W,25,1008
19841007,1800,,SD,23.9N,69.9W,25,1008
19841008,0000,,SD,23.9N,70.4W,30,1006
19841008,0600,,SD,24.0N,70.9W,30,1004
19841008,1200,,TS,24.1N,71.4W,40,1002
19841008,1800,,TS,24.3N,71.9W,50,998
19841009,0000,,TS,24.6N,72.2W,55,995
19841009,0600,,TS,25.2N,72.2W,60,994
19841009,1200,,TS,25.8N,72.1W,60,995
19841009,1800,,TS,26.4N,72.1W,60,993
19841010,0000,,TS,26.9N,72.2W,60,990
19841010,0600,,HU,27.2N,72.4W,65,987
19841010,1200,,HU,27.5N,72.5W,70,987
19841010,1800,,HU,28.0N,72.6W,70,985
19841011,0000,,HU,28.6N,72.5W,75,983
19841011,0600,,HU,29.3N,72.4W,80,979
19841011,1200,,HU,30.0N,72.1W,85,974
19841011,1800,,HU,30.7N,71.9W,85,971
19841012,0000,,HU,31.4N,71.7W,90,970
19841012,0600,,HU,32.2N,71.7W,90,973
19841012,1200,,HU,33.0N,71.8W,90,977
19841012,1800,,HU,33.7N,71.7W,90,976
19841013,0000,,HU,34.3N,71.4W,85,971
19841013,0600,,HU,34.8N,71.2W,85,973
19841013,1200,,HU,35.4N,71.3W,80,975
19841013,1800,,HU,36.0N,71.7W,70,973
19841014,0000,,HU,36.6N,71.9W,65,977
19841014,0600,,HU,36.8N,71.7W,65,975
19841014,1200,,HU,36.6N,71.4W,70,971
19841014,1800,,HU,36.3N,70.8W,70,968
19841015,0000,,HU,35.9N,69.8W,70,965
19841015,0600,,HU,36.2N,68.4W,65,966
19841015,1200,,HU,36.8N,66.6W,65,973
19841015,1800,,HU,37.6N,64.8W,65,971
19841016,0000,,HU,38.3N,63.0W,65,973
19841016,0600,,HU,39.2N,61.4W,65,977
19841016,1200,,HU,39.9N,59.7W,65,982
19841016,1800,,HU,40.6N,58.2W,65,986
19841017,0000,,HU,41.3N,56.6W,65,988
19841017,0600,,TS,42.0N,54.9W,60,990
19841017,1200,,TS,43.0N,53.9W,60,992
19841017,1800,,TS,43.6N,54.1W,55,993
19841018,0000,,TS,44.0N,54.4W,50,994
19841018,0600,,TS,44.0N,55.1W,50,994
19841018,1200,,TS,44.1N,56.0W,50,995
19841018,1800,,EX,44.0N,57.1W,45,995
19841019,0000,,EX,42.8N,57.7W,45,995
19841019,0600,,EX,41.2N,56.8W,45,995
19841019,1200,,EX,40.6N,55.1W,40,995
19841019,1800,,EX,40.7N,53.1W,40,995
19841020,0000,,EX,41.2N,50.9W,35,995
19841020,0600,,EX,41.8N,48.5W,30,996
19841020,1200,,EX,42.2N,45.7W,30,997
19841020,1800,,EX,42.8N,42.8W,30,997
19841021,0000,,EX,43.3N,39.5W,30,998
