date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19681006,0000,,TD,12.2N,98.1W,25,-999
19681006,0600,,TD,12.9N,98.6W,25,-999
19681006,1200,,TD,13.6N,99.2W,25,-999
19681006,1800,,TS,14.1N,99.7W,45,-999
19681007,0000,,TS,14.7N,100.2W,45,-999
19681007,0600,,TS,15.3N,100.6W,45,-999
19681007,1200,,TS,15.8N,101.1W,45,-999
19681007,1800,,TS,16.2N,101.5W,45,-999
19681008,0000,,TS,16.6N,102.0W,45,-999
19681008,0600,,TS,17.0N,102.7W,45,-999
19681008,1200,,TS,17.4N,103.5W,45,-999
19681008,1800,,HU,17.7N,104.3W,75,-999
19681009,0000,,HU,17.9N,105.1W,75,-999
19681009,0600,,HU,18.0N,105.9W,75,-999
19681009,1200,,TS,18.1N,106.8W,45,-999
19681009,1800,,TS,18.5N,107.9W,45,-999
19681010,0000,,TS,19.0N,109.0W,45,-999
19681010,0600,,TS,19.5N,110.2W,45,-999
19681010,1200,,TS,20.1N,111.3W,45,-999
19681010,1800,,TD,20.9N,112.0W,25,-999
19681011,0000,,TD,22.0N,112.4W,25,-999
