date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19680922,0000,,TD,15.8N,106.8W,25,-999
19680922,0600,,TD,16.0N,107.3W,25,-999
19680922,1200,,TD,16.2N,107.9W,25,-999
19680922,1800,,TD,16.4N,108.7W,25,-999
19680923,0000,,TD,16.6N,109.6W,25,-999
19680923,0600,,TD,16.9N,110.6W,25,-999
19680923,1200,,TS,17.3N,111.6W,45,-999
19680923,1800,,TS,17.6N,112.7W,50,-999
19680924,0000,,TS,17.9N,113.9W,45,-999
19680924,0600,,TS,18.0N,114.8W,45,-999
19680924,1200,,TS,18.1N,115.8W,45,-999
19680924,1800,,TS,18.4N,116.8W,45,-999
19680925,0000,,TS,18.7N,117.8W,45,-999
19680925,0600,,TS,18.7N,118.7W,45,-999
19680925,1200,,TS,18.7N,119.7W,45,-999
19680925,1800,,TS,18.7N,120.6W,45,-999
19680926,0000,,TS,18.6N,121.6W,45,-999
19680926,0600,,TS,18.5N,122.4W,45,-999
19680926,1200,,TS,18.3N,123.2W,45,-999
19680926,1800,,TS,18.1N,124.0W,45,-999
19680927,0000,,TS,17.9N,124.7W,45,-999
19680927,0600,,TS,17.6N,125.7W,45,-999
19680927,1200,,TS,17.3N,126.7W,45,-999
19680927,1800,,TS,17.1N,127.4W,45,-999
19680928,0000,,TS,16.8N,128.1W,45,-999
19680928,0600,,TS,16.5N,128.9W,45,-999
19680928,1200,,TD,16.3N,129.8W,25,-999
19680928,1800,,TD,16.1N,130.7W,25,-999
19680929,0000,,TD,16.0N,131.7W,25,-999
19680929,0600,,TD,15.5N,132.7W,25,-999
19680929,1200,,TD,15.1N,133.7W,25,-999
19680929,1800,,TD,15.1N,134.6W,25,-999
19680930,0000,,TD,15.1N,135.6W,25,-999
19680930,0600,,TD,15.1N,136.3W,25,-999
19680930,1200,,TD,15.2N,136.9W,25,-999
