date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19870921,1800,,TD,10.8N,173.5W,30,-999
19870922,0000,,TS,10.5N,174.5W,40,-999
19870922,0600,,TS,10.4N,175.4W,45,-999
19870922,1200,,TS,10.9N,176.0W,45,-999
19870922,1800,,TS,11.5N,176.6W,50,-999
19870923,0000,,TS,12.2N,177.0W,50,-999
19870923,0600,,TS,13.1N,177.2W,55,-999
19870923,1200,,TS,14.0N,177.4W,60,-999
19870923,1800,,HU,14.9N,177.5W,75,-999
19870924,0000,,HU,15.9N,177.7W,80,-999
19870924,0600,,HU,16.2N,177.8W,85,-999
19870924,1200,,HU,16.4N,177.9W,90,-999
19870924,1800,,HU,16.7N,178.1W,90,-999
19870925,0000,,HU,17.0N,178.1W,90,-999
19870925,0600,,HU,17.3N,178.1W,90,-999
19870925,1200,,HU,17.5N,178.1W,90,-999
19870925,1800,,HU,17.8N,178.1W,90,-999
19870926,0000,,HU,18.0N,178.1W,90,-999
19870926,0600,,HU,18.6N,178.2W,90,-999
19870926,1200,,HU,19.4N,178.2W,90,-999
19870926,1800,,HU,20.3N,178.2W,85,-999
19870927,0000,,HU,21.3N,178.3W,85,-999
19870927,0600,,HU,22.4N,178.5W,85,-999
19870927,1200,,HU,23.3N,178.8W,85,-999
19870927,1800,,HU,23.8N,179.8W,85,-999
