date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19850905,1800,,TD,12.7N,95.5W,25,-999
19850906,0000,,TD,13.0N,97.0W,25,-999
19850906,0600,,TD,13.1N,98.1W,25,-999
19850906,1200,,TD,13.5N,99.1W,25,-999
19850906,1800,,TD,13.8N,100.1W,30,-999
19850907,0000,,TS,14.1N,101.1W,35,-999
19850907,0600,,TS,14.5N,102.1W,40,-999
19850907,1200,,TS,14.7N,103.1W,45,-999
19850907,1800,,TS,15.1N,104.1W,45,-999
19850908,0000,,TS,15.4N,105.3W,50,-999
19850908,0600,,HU,15.5N,106.4W,65,-999
19850908,1200,,HU,15.7N,107.7W,80,-999
19850908,1800,,HU,15.7N,108.7W,100,-999
19850909,0000,,HU,15.5N,109.5W,110,-999
19850909,0600,,HU,15.5N,110.2W,110,-999
19850909,1200,,HU,15.6N,110.9W,95,-999
19850909,1800,,HU,15.9N,111.8W,95,-999
19850910,0000,,HU,16.2N,112.3W,95,-999
19850910,0600,,HU,16.6N,113.0W,90,-999
19850910,1200,,HU,17.0N,113.7W,90,-999
19850910,1800,,HU,17.6N,114.3W,90,-999
19850911,0000,,HU,18.0N,114.6W,90,-999
19850911,0600,,HU,18.6N,115.0W,90,-999
19850911,1200,,HU,19.2N,115.3W,90,-999
19850911,1800,,HU,19.7N,115.6W,90,-999
19850912,0000,,HU,20.2N,116.0W,90,-999
19850912,0600,,HU,20.8N,116.5W,90,-999
19850912,1200,,HU,21.1N,117.2W,90,-999
19850912,1800,,HU,21.4N,118.0W,75,-999
19850913,0000,,HU,21.6N,118.7W,75,-999
19850913,0600,,HU,21.9N,119.6W,65,-999
19850913,1200,,HU,22.1N,120.8W,65,-999
19850913,1800,,HU,22.2N,122.0W,65,-999
19850914,0000,,TS,22.3N,123.0W,60,-999
19850914,0600,,HU,22.2N,123.8W,65,-999
19850914,1200,,HU,22.0N,124.6W,65,-999
19850914,1800,,TS,21.6N,125.4W,60,-999
19850915,0000,,TS,21.0N,126.2W,55,-999
19850915,0600,,TS,20.6N,127.2W,45,-999
19850915,1200,,TS,20.1N,128.5W,35,-999
19850915,1800,,TD,19.9N,129.8W,30,-999
19850916,0000,,TD,19.7N,130.9W,25,-999
19850916,0600,,TD,19.4N,132.3W,25,-999
19850916,1200,,TD,19.2N,133.7W,25,-999
19850916,1800,,TD,18.9N,135.2W,25,-999
19850917,0000,,TD,18.8N,136.8W,25,-999
