date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19610903,1200,,TD,12.5N,77.0W,25,-999
19610903,1800,,TD,12.9N,78.0W,30,-999
19610904,0000,,TD,13.3N,78.8W,30,-999
19610904,0600,,TD,13.7N,79.5W,30,1007
19610904,1200,,TD,14.2N,80.0W,30,1006
19610904,1800,,TS,14.9N,80.5W,35,1004
19610905,0000,,TS,15.5N,81.2W,40,1002
19610905,0600,,TS,15.9N,82.1W,40,999
19610905,1200,,TS,16.3N,82.7W,45,998
19610905,1800,,TS,16.9N,83.1W,50,993
19610906,0000,,TS,17.4N,83.6W,55,990
19610906,0600,,HU,18.1N,84.3W,65,987
19610906,1200,,HU,18.7N,85.1W,75,982
19610906,1800,,HU,19.1N,85.6W,75,981
19610907,0000,,HU,19.5N,85.8W,75,978
19610907,0600,,HU,20.2N,85.9W,75,982
19610907,1200,,HU,21.0N,85.9W,80,-999
19610907,1800,,HU,21.7N,86.3W,85,975
19610908,0000,,HU,22.2N,87.1W,90,972
19610908,0600,,HU,22.8N,87.8W,95,966
19610908,1200,,HU,23.2N,88.4W,100,961
19610908,1800,,HU,23.4N,89.0W,100,961
19610909,0000,,HU,23.7N,89.7W,105,954
19610909,0600,,HU,24.1N,90.3W,105,955
19610909,1200,,HU,24.6N,90.9W,105,954
19610909,1800,,HU,25.1N,91.7W,110,947
19610910,0000,,HU,25.5N,92.5W,115,938
19610910,0600,,HU,26.0N,93.2W,115,934
19610910,1200,,HU,26.2N,93.8W,120,942
19610910,1800,,HU,26.5N,94.4W,120,937
19610911,0000,,HU,26.9N,95.0W,120,936
19610911,0600,,HU,27.2N,95.7W,125,927
19610911,1200,,HU,27.6N,96.0W,125,-999
19610911,1800,,HU,28.1N,96.3W,125,931
19610911,2000,L,HU,28.3N,96.4W,125,931
19610912,0000,,HU,28.7N,96.7W,100,940
19610912,0600,,HU,29.5N,97.2W,70,955
19610912,1200,,TS,30.5N,97.6W,50,974
19610912,1800,,TS,31.7N,97.6W,40,977
19610913,0000,,TS,32.9N,97.4W,35,980
19610913,0600,,TS,34.3N,97.0W,35,985
19610913,1200,,EX,35.5N,95.3W,35,988
19610913,1800,,EX,36.5N,93.5W,35,991
19610914,0000,,EX,38.0N,90.5W,30,992
19610914,0600,,EX,42.1N,86.6W,30,993
19610914,1200,,EX,45.7N,82.8W,25,993
19610914,1800,,EX,47.2N,79.8W,25,992
19610915,0000,,EX,48.7N,76.5W,25,991
19610915,0600,,EX,51.2N,72.2W,25,990
19610915,1200,,EX,53.7N,68.0W,25,986
19610915,1800,,EX,56.8N,65.7W,30,983
19610916,0000,,EX,59.5N,65.0W,30,980
19610916,0600,,EX,61.0N,64.5W,35,976
19610916,1200,,EX,62.0N,63.0W,35,974
19610916,1800,,EX,63.3N,61.5W,40,972
19610917,0000,,EX,65.0N,60.0W,40,974
19610917,0600,,EX,66.4N,60.3W,35,976
19610917,1200,,EX,67.0N,59.5W,30,980
19610917,1800,,EX,67.5N,58.0W,25,984
19610918,0000,,EX,68.0N,54.0W,20,988
