date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19950808,0000,,TD,14.3N,30.8W,30,1010
19950808,0600,,TD,14.7N,32.5W,30,1008
19950808,1200,,TD,15.0N,34.4W,30,1007
19950808,1800,,TS,15.5N,36.4W,35,1005
19950809,0000,,TS,15.7N,38.3W,40,1004
19950809,0600,,TS,16.0N,40.2W,45,1003
19950809,1200,,TS,16.2N,41.9W,45,1001
19950809,1800,,TS,16.6N,43.7W,45,1000
19950810,0000,,TS,17.0N,45.6W,50,998
19950810,0600,,TS,17.5N,47.4W,55,995
19950810,1200,,TS,18.0N,49.1W,60,993
19950810,1800,,TS,18.4N,50.8W,60,991
19950811,0000,,HU,18.9N,52.4W,65,987
19950811,0600,,HU,19.6N,53.9W,70,980
19950811,1200,,HU,20.4N,55.4W,80,972
19950811,1800,,HU,21.3N,56.5W,90,965
19950812,0000,,HU,22.1N,57.8W,100,955
19950812,0600,,HU,22.9N,59.0W,110,943
19950812,1200,,HU,23.6N,60.2W,115,932
19950812,1800,,HU,24.3N,61.0W,120,929
19950813,0000,,HU,25.1N,61.6W,115,930
19950813,0600,,HU,25.9N,61.9W,105,937
19950813,1200,,HU,26.6N,62.3W,100,942
19950813,1800,,HU,27.4N,62.3W,95,947
19950814,0000,,HU,28.2N,62.5W,90,948
19950814,0600,,HU,29.0N,62.9W,80,954
19950814,1200,,HU,29.9N,63.4W,80,962
19950814,1800,,HU,30.7N,64.1W,75,962
19950815,0000,,HU,31.3N,65.1W,75,962
19950815,0600,,HU,31.9N,66.2W,75,964
19950815,1200,,HU,32.5N,67.4W,70,968
19950815,1800,,HU,33.1N,68.8W,70,965
19950816,0000,,HU,33.5N,70.1W,70,963
19950816,0600,,HU,34.0N,71.3W,70,966
19950816,1200,,HU,34.6N,72.4W,70,968
19950816,1800,,HU,34.8N,72.7W,70,970
19950817,0000,,HU,35.3N,72.9W,65,968
19950817,0600,,HU,35.6N,72.9W,65,971
19950817,1200,,HU,36.1N,72.7W,65,972
19950817,1800,,HU,36.5N,72.2W,65,973
19950818,0000,,HU,36.8N,71.5W,65,973
19950818,0600,,HU,37.1N,70.7W,65,971
19950818,1200,,HU,37.1N,69.9W,65,970
19950818,1800,,HU,36.9N,68.9W,70,971
19950819,0000,,HU,36.6N,68.1W,70,970
19950819,0600,,HU,36.1N,67.8W,70,970
19950819,1200,,HU,35.7N,67.5W,70,971
19950819,1800,,HU,35.4N,67.4W,70,973
19950820,0000,,HU,35.1N,67.5W,65,976
19950820,0600,,TS,35.0N,67.9W,60,979
19950820,1200,,TS,35.4N,68.2W,60,982
19950820,1800,,TS,35.9N,68.3W,60,985
19950821,0000,,TS,36.6N,67.8W,60,986
19950821,0600,,TS,37.7N,67.0W,55,988
19950821,1200,,TS,39.0N,66.1W,50,989
19950821,1800,,TS,40.6N,63.3W,50,988
19950822,0000,,TS,42.5N,59.8W,50,987
19950822,0600,,TS,44.5N,55.8W,50,986
19950822,1200,,TS,46.8N,50.8W,50,985
19950822,1800,,EX,49.0N,46.0W,50,985
19950823,0000,,EX,50.8N,40.5W,50,985
19950823,0600,,EX,53.5N,35.5W,50,985
19950823,1200,,EX,56.0N,34.0W,50,986
19950823,1800,,EX,58.0N,31.0W,50,987
19950824,0000,,EX,59.5N,26.0W,50,988
19950824,0600,,EX,60.0N,20.0W,45,988
19950824,1200,,EX,60.0N,14.0W,40,989
19950824,1800,,EX,60.0N,7.5W,35,990
19950825,0000,,EX,61.5N,1.0W,35,992
