date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20140909,1200,,LO,13.5N,100.1W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20140909,1800,,LO,13.7N,100.9W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20140910,0000,,TD,14.0N,101.7W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20140910,0600,,TS,14.4N,102.4W,35,1004,40/0/0/40,0/0/0/0,0/0/0/0
20140910,1200,,TS,14.8N,102.8W,40,1002,40/0/0/40,0/0/0/0,0/0/0/0
20140910,1800,,TS,15.2N,103.1W,40,1002,50/0/0/50,0/0/0/0,0/0/0/0
20140911,0000,,TS,15.4N,103.5W,40,1001,60/40/60/60,0/0/0/0,0/0/0/0
20140911,0600,,TS,15.5N,103.8W,45,998,60/40/60/60,0/0/0/0,0/0/0/0
20140911,1200,,TS,15.4N,104.1W,45,998,60/60/60/60,0/0/0/0,0/0/0/0
20140911,1800,,TS,15.3N,104.3W,50,995,60/80/80/60,0/20/20/0,0/0/0/0
20140912,0000,,TS,15.3N,104.5W,50,994,70/100/100/60,0/20/20/0,0/0/0/0
20140912,0600,,TS,15.4N,104.6W,50,993,70/120/120/70,0/40/40/0,0/0/0/0
20140912,1200,,TS,15.5N,104.7W,55,990,90/140/150/70,0/60/40/0,0/0/0/0
20140912,1800,,TS,15.6N,104.8W,55,989,100/150/180/70,0/60/40/0,0/0/0/0
20140913,0000,,TS,15.7N,104.9W,60,986,100/150/180/70,0/60/40/0,0/0/0/0
20140913,0600,,HU,16.0N,105.3W,65,983,120/150/180/80,30/60/40/30,20/0/0/20
20140913,1200,,HU,16.3N,105.6W,70,978,140/150/170/90,40/60/50/40,20/20/20/20
20140913,1800,,HU,16.7N,105.9W,80,966,160/150/160/90,50/60/50/40,30/20/20/20
20140914,0000,,HU,17.6N,106.3W,95,950,160/160/150/100,60/60/50/50,40/30/20/30
20140914,0600,,HU,18.5N,107.0W,120,918,160/170/130/110,70/70/50/60,40/40/20/30
20140914,1200,,HU,19.4N,107.7W,115,920,160/170/130/110,70/70/50/60,40/40/20/30
20140914,1800,,HU,20.7N,108.5W,110,923,170/170/110/120,80/60/60/60,50/50/30/30
20140915,0000,,HU,22.0N,109.3W,110,932,180/180/100/120,80/60/60/60,50/50/30/30
20140915,0445,L,HU,22.9N,109.9W,110,941,170/180/100/120,80/60/60/60,50/50/30/30
20140915,0600,,HU,23.3N,110.1W,105,945,150/180/100/120,80/60/60/60,50/50/30/30
20140915,1200,,HU,24.2N,110.9W,90,953,140/170/100/110,80/60/60/50,40/40/30/20
20140915,1800,,HU,25.1N,111.5W,80,965,140/160/100/100,70/60/50/50,40/40/30/20
20140916,0000,,HU,26.1N,112.0W,70,978,120/140/100/100,60/50/40/40,20/0/0/0
20140916,0600,,TS,27.0N,112.5W,60,984,120/130/90/90,50/40/30/30,0/0/0/0
20140916,1200,,TS,27.9N,113.1W,55,990,110/130/90/90,40/40/20/20,0/0/0/0
20140916,1800,,TS,28.8N,113.5W,50,992,100/120/0/80,40/0/0/0,0/0/0/0
20140917,0000,,TS,29.4N,113.6W,45,993,90/120/0/70,0/0/0/0,0/0/0/0
20140917,0600,,TS,29.9N,113.6W,40,995,80/120/0/60,0/0/0/0,0/0/0/0
20140917,1200,,TS,30.4N,113.4W,35,997,70/120/0/60,0/0/0/0,0/0/0/0
20140917,1630,L,TS,30.7N,113.1W,35,999,0/120/0/60,0/0/0/0,0/0/0/0
20140917,1800,,TD,30.8N,112.9W,30,1001,0/0/0/0,0/0/0/0,0/0/0/0
20140918,0000,,TD,31.0N,112.0W,25,1003,0/0/0/0,0/0/0/0,0/0/0/0
