date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20140924,0000,,TD,14.5N,102.6W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20140924,0600,,TD,14.8N,103.8W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20140924,1200,,TD,14.9N,105.0W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20140924,1800,,TD,15.1N,106.1W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20140925,0000,,TS,15.3N,107.0W,35,1004,60/0/0/50,0/0/0/0,0/0/0/0
20140925,0600,,TS,15.7N,108.0W,35,1004,70/30/0/50,0/0/0/0,0/0/0/0
20140925,1200,,TS,16.1N,109.1W,40,1003,80/40/30/60,0/0/0/0,0/0/0/0
20140925,1800,,TS,16.7N,110.3W,45,1002,90/50/30/70,0/0/0/0,0/0/0/0
20140926,0000,,TS,17.3N,111.4W,45,1000,100/60/40/80,0/0/0/0,0/0/0/0
20140926,0600,,TS,17.7N,112.6W,45,1000,100/60/40/80,0/0/0/0,0/0/0/0
20140926,1200,,TS,18.1N,113.8W,45,999,100/60/40/80,0/0/0/0,0/0/0/0
20140926,1800,,TS,17.7N,114.5W,50,997,100/60/40/80,30/0/0/0,0/0/0/0
20140927,0000,,TS,18.2N,115.1W,55,995,90/60/40/70,40/20/0/30,0/0/0/0
20140927,0600,,TS,18.8N,115.6W,55,995,80/60/40/60,40/30/0/30,0/0/0/0
20140927,1200,,TS,19.3N,116.0W,55,995,80/60/40/60,40/30/0/30,0/0/0/0
20140927,1800,,HU,19.9N,116.3W,65,987,70/60/50/60,30/30/0/30,20/0/0/0
20140928,0000,,HU,20.3N,116.7W,75,980,70/60/50/60,30/30/20/30,20/20/10/20
20140928,0600,,HU,20.8N,117.0W,75,980,70/60/50/60,30/30/20/30,20/20/10/20
20140928,1200,,HU,21.2N,117.2W,75,980,70/60/60/60,30/30/20/30,20/20/10/20
20140928,1800,,HU,21.7N,117.4W,70,982,70/60/60/70,30/30/20/30,20/20/0/20
20140929,0000,,HU,22.1N,117.5W,65,984,70/70/70/70,30/30/30/30,20/20/0/20
20140929,0600,,TS,22.4N,117.5W,60,986,80/80/80/80,40/40/40/30,0/0/0/0
20140929,1200,,TS,22.6N,117.5W,55,989,80/80/80/80,40/40/40/30,0/0/0/0
20140929,1800,,TS,22.8N,117.5W,50,992,80/80/80/80,30/30/0/0,0/0/0/0
20140930,0000,,TS,23.0N,117.5W,45,996,70/70/70/70,0/0/0/0,0/0/0/0
20140930,0600,,TS,23.2N,117.5W,35,1002,60/60/60/60,0/0/0/0,0/0/0/0
20140930,1200,,LO,23.3N,117.5W,30,1004,0/0/0/0,0/0/0/0,0/0/0/0
20140930,1800,,LO,23.1N,117.5W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20141001,0000,,LO,22.9N,117.4W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20141001,0600,,LO,22.8N,117.4W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20141001,1200,,LO,22.8N,117.3W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20141001,1800,,LO,22.8N,117.1W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20141002,0000,,LO,22.8N,117.0W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20141002,0600,,LO,22.8N,117.0W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20141002,1200,,LO,22.7N,117.1W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20141002,1800,,LO,22.5N,117.3W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20141003,0000,,LO,22.3N,117.6W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
