date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20141029,1800,,LO,10.7N,99.1W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20141030,0000,,LO,10.8N,99.6W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20141030,0600,,TD,11.0N,100.0W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20141030,1200,,TD,11.2N,100.3W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20141030,1800,,TS,11.1N,100.6W,35,1005,0/0/0/40,0/0/0/0,0/0/0/0
20141031,0000,,TS,10.8N,100.5W,40,1004,40/0/0/40,0/0/0/0,0/0/0/0
20141031,0600,,TS,10.4N,100.4W,45,1002,50/0/0/50,0/0/0/0,0/0/0/0
20141031,1200,,TS,9.9N,100.7W,45,1002,50/0/0/50,0/0/0/0,0/0/0/0
20141031,1800,,TS,9.6N,101.2W,40,1004,50/0/0/50,0/0/0/0,0/0/0/0
20141101,0000,,TS,9.4N,101.7W,40,1004,40/0/0/40,0/0/0/0,0/0/0/0
20141101,0600,,TS,9.4N,102.3W,35,1005,40/0/0/40,0/0/0/0,0/0/0/0
20141101,1200,,TS,9.6N,103.0W,35,1005,40/0/0/40,0/0/0/0,0/0/0/0
20141101,1800,,TS,9.8N,103.8W,40,1004,40/20/0/40,0/0/0/0,0/0/0/0
20141102,0000,,TS,10.2N,104.8W,45,1001,60/30/30/40,0/0/0/0,0/0/0/0
20141102,0600,,TS,10.7N,106.0W,55,998,90/30/30/60,20/0/0/10,0/0/0/0
20141102,1200,,HU,11.4N,107.1W,65,994,90/40/40/60,20/20/0/20,10/10/0/0
20141102,1800,,HU,12.2N,108.2W,75,986,90/60/40/60,30/20/20/30,10/10/0/10
20141103,0000,,HU,13.1N,109.2W,90,973,100/80/50/80,40/30/20/30,15/10/10/10
20141103,0600,,HU,14.0N,110.0W,90,971,110/110/50/110,40/30/20/30,15/15/10/15
20141103,1200,,HU,14.9N,110.6W,90,969,110/110/50/110,40/30/20/30,15/15/10/15
20141103,1800,,HU,15.9N,110.9W,95,964,110/110/60/80,40/40/20/30,15/15/10/15
20141104,0000,,HU,16.9N,110.8W,95,964,110/110/60/80,40/40/30/30,15/15/10/15
20141104,0600,,HU,17.9N,110.3W,90,968,110/110/60/80,40/40/30/30,20/20/10/20
20141104,1200,,HU,18.9N,109.5W,85,972,110/110/60/70,30/30/30/30,20/20/10/20
20141104,1800,,TS,19.9N,108.7W,60,990,90/90/40/50,20/20/0/0,0/0/0/0
20141105,0000,,TS,20.7N,108.0W,40,1002,70/80/30/40,0/0/0/0,0/0/0/0
20141105,0600,,TD,21.5N,107.3W,30,1004,0/0/0/0,0/0/0/0,0/0/0/0
