date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19920917,1200,,TD,16.9N,107.7W,30,1009
19920917,1800,,TD,17.8N,108.3W,30,1008
19920918,0000,,TS,18.6N,109.1W,35,1005
19920918,0600,,TS,19.1N,110.1W,40,1002
19920918,1200,,TS,19.4N,110.9W,45,997
19920918,1800,,TS,19.6N,111.8W,50,995
19920919,0000,,TS,19.9N,112.4W,55,992
19920919,0600,,TS,20.2N,112.8W,60,990
19920919,1200,,HU,20.5N,113.0W,65,987
19920919,1800,,HU,21.0N,113.3W,65,984
19920920,0000,,HU,21.4N,113.5W,65,982
19920920,0600,,HU,21.9N,113.9W,70,981
19920920,1200,,HU,22.3N,114.3W,75,980
19920920,1800,,HU,22.7N,114.7W,70,983
19920921,0000,,HU,23.1N,115.0W,65,987
19920921,0600,,TS,23.4N,115.5W,60,990
19920921,1200,,TS,23.5N,116.1W,55,994
19920921,1800,,TS,23.6N,116.6W,50,996
19920922,0000,,TS,23.7N,117.4W,50,999
19920922,0600,,TS,23.8N,118.1W,45,1000
19920922,1200,,TS,23.8N,118.7W,55,995
19920922,1800,,HU,24.0N,119.3W,65,990
19920923,0000,,HU,24.3N,119.9W,65,983
19920923,0600,,HU,24.4N,120.4W,70,982
19920923,1200,,HU,24.5N,120.9W,65,985
19920923,1800,,TS,24.5N,121.4W,60,987
19920924,0000,,TS,24.3N,121.8W,55,994
19920924,0600,,TS,24.1N,122.1W,55,995
19920924,1200,,TS,23.7N,122.5W,50,997
19920924,1800,,TS,23.1N,122.9W,45,1000
19920925,0000,,TS,22.6N,123.3W,40,1004
19920925,0600,,TS,22.2N,123.8W,35,1005
19920925,1200,,TD,21.8N,124.3W,30,1008
19920925,1800,,TD,21.6N,124.7W,30,1009
19920926,0000,,TD,21.6N,125.2W,25,1009
19920926,0600,,TD,21.5N,125.7W,25,1009
19920926,1200,,TD,21.5N,126.3W,25,1010
19920926,1800,,TD,21.6N,127.0W,25,1010
19920927,0000,,TD,22.1N,127.6W,25,1010
19920927,0600,,TD,23.0N,128.3W,25,1010
