date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19920905,1800,,TD,11.9N,133.0W,25,1010
19920906,0000,,TD,11.9N,135.9W,25,1010
19920906,0600,,TD,12.0N,137.2W,25,1010
19920906,1200,,TD,12.1N,138.5W,30,1009
19920906,1800,,TD,12.2N,139.8W,30,1008
19920907,0000,,TD,12.3N,141.1W,25,1008
19920907,0600,,TD,12.3N,141.7W,25,1007
19920907,1200,,TD,12.2N,142.4W,30,1006
19920907,1800,,TD,12.1N,143.0W,30,1004
19920908,0000,,TS,12.0N,144.5W,35,1002
19920908,0600,,TS,12.0N,146.0W,40,1000
19920908,1200,,TS,12.1N,147.5W,40,1000
19920908,1800,,TS,12.3N,149.0W,50,996
19920909,0000,,TS,12.4N,150.2W,60,996
19920909,0600,,HU,12.7N,151.6W,65,992
19920909,1200,,HU,13.0N,152.9W,65,992
19920909,1800,,HU,13.4N,154.3W,80,984
19920910,0000,,HU,13.8N,155.5W,85,980
19920910,0600,,HU,14.3N,156.9W,90,960
19920910,1200,,HU,14.7N,157.8W,100,960
19920910,1800,,HU,15.2N,158.6W,100,951
19920911,0000,,HU,15.9N,159.3W,110,948
19920911,0600,,HU,16.8N,159.8W,115,947
19920911,1200,,HU,18.2N,160.2W,120,939
19920911,1800,,HU,19.5N,160.0W,125,938
19920912,0000,,HU,21.5N,159.8W,115,945
19920912,0600,,HU,23.7N,159.4W,100,959
19920912,1200,,HU,25.7N,159.0W,80,980
19920912,1800,,HU,28.1N,158.9W,80,980
19920913,0000,,HU,30.4N,158.8W,65,990
19920913,0600,,HU,33.0N,158.7W,65,990
19920913,1200,,TS,35.0N,158.5W,50,1000
19920913,1800,,TS,36.7N,158.1W,40,1002
