date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19921015,1800,,TD,10.8N,107.2W,25,1010
19921016,0000,,TD,10.9N,109.2W,30,1009
19921016,0600,,TS,10.9N,111.1W,35,1005
19921016,1200,,TS,11.2N,113.1W,45,1000
19921016,1800,,TS,11.5N,115.0W,50,998
19921017,0000,,TS,12.0N,116.9W,50,997
19921017,0600,,TS,12.5N,118.8W,50,996
19921017,1200,,TS,13.0N,120.7W,50,997
19921017,1800,,TS,13.6N,122.6W,50,998
19921018,0000,,TS,14.2N,124.5W,45,999
19921018,0600,,TS,14.6N,126.3W,45,1001
19921018,1200,,TS,15.1N,127.9W,45,1000
19921018,1800,,TS,15.7N,129.2W,55,994
19921019,0000,,TS,16.2N,130.3W,55,993
19921019,0600,,TS,16.8N,131.4W,55,993
19921019,1200,,TS,17.5N,132.4W,55,994
19921019,1800,,TS,18.2N,133.3W,45,1000
19921020,0000,,TS,18.9N,134.1W,40,1001
19921020,0600,,TS,19.2N,134.5W,40,1002
19921020,1200,,TS,19.3N,134.7W,35,1005
19921020,1800,,TD,19.2N,135.0W,30,1009
19921021,0000,,TD,19.0N,135.2W,30,1009
19921021,0600,,TD,18.3N,135.7W,30,1009
19921021,1200,,TD,17.3N,136.3W,30,1009
19921021,1800,,TD,16.5N,137.3W,25,1010
19921022,0000,,TD,16.3N,138.5W,25,1010
19921022,0600,,TD,16.2N,140.2W,25,1011
19921022,1200,,TD,16.2N,141.8W,25,1011
