date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20030924,1200,,TD,28.2N,62.4W,25,1009
20030924,1800,,TD,28.3N,62.2W,30,1007
20030925,0000,,TS,28.4N,62.0W,35,1006
20030925,0600,,TS,28.8N,61.7W,40,1002
20030925,1200,,TS,29.2N,61.4W,45,1000
20030925,1800,,TS,30.4N,61.6W,50,996
20030926,0000,,TS,30.9N,61.8W,55,992
20030926,0600,,TS,31.1N,61.8W,60,990
20030926,1200,,HU,31.8N,62.0W,65,987
20030926,1800,,HU,32.5N,62.0W,70,987
20030927,0000,,HU,33.3N,62.0W,75,984
20030927,0600,,HU,34.4N,62.2W,75,981
20030927,1200,,HU,35.2N,62.8W,75,979
20030927,1800,,HU,35.5N,63.2W,90,969
20030928,0000,,HU,36.3N,63.6W,90,970
20030928,0600,,HU,37.1N,64.0W,90,970
20030928,1200,,HU,38.5N,64.1W,90,970
20030928,1800,,HU,40.2N,64.1W,90,970
20030929,0000,,HU,42.8N,63.9W,85,972
20030929,0300,L,HU,44.4N,63.8W,85,973
20030929,0600,,HU,46.0N,63.8W,65,982
20030929,1200,,TS,49.8N,62.4W,45,995
