date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19650604,0000,,TD,11.7N,106.9W,25,-999
19650604,0600,,TD,12.8N,108.2W,25,-999
19650604,1200,,TD,13.7N,109.6W,25,-999
19650604,1800,,TD,14.3N,111.0W,25,-999
19650605,0000,,TS,14.7N,112.4W,45,-999
19650605,0600,,TS,14.9N,113.5W,45,-999
19650605,1200,,TS,15.2N,114.6W,45,-999
19650605,1800,,TS,15.6N,115.7W,45,-999
19650606,0000,,TS,15.9N,116.7W,45,-999
19650606,0600,,TS,16.1N,117.3W,45,-999
19650606,1200,,TS,16.3N,117.9W,45,-999
19650606,1800,,TS,16.6N,118.5W,45,-999
19650607,0000,,TS,17.1N,119.0W,45,-999
19650607,0600,,TD,17.7N,119.4W,25,-999
19650607,1200,,TD,18.3N,119.7W,25,-999
