date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19750628,0000,,TD,14.4N,110.2W,30,-999
19750628,0600,,TD,14.4N,110.6W,30,-999
19750628,1200,,TS,14.7N,111.0W,35,-999
19750628,1800,,TS,15.4N,111.5W,40,-999
19750629,0000,,TS,16.2N,112.2W,40,-999
19750629,0600,,TS,16.8N,112.9W,45,-999
19750629,1200,,TS,17.2N,113.8W,45,-999
19750629,1800,,TS,17.4N,114.6W,45,-999
19750630,0000,,TS,17.3N,115.5W,50,-999
19750630,0600,,TS,17.1N,116.3W,50,-999
19750630,1200,,TS,16.9N,117.0W,50,-999
19750630,1800,,TS,16.8N,117.3W,55,-999
19750701,0000,,TS,16.7N,117.6W,45,-999
19750701,0600,,TS,16.5N,118.2W,45,-999
19750701,1200,,TS,16.3N,118.7W,45,-999
19750701,1800,,TS,15.8N,119.1W,45,-999
19750702,0000,,TS,15.4N,119.6W,40,-999
19750702,0600,,TD,15.2N,120.1W,30,-999
19750702,1200,,TD,15.0N,120.7W,30,-999
19750702,1800,,TD,14.8N,121.2W,30,-999
19750703,0000,,TD,14.6N,121.8W,30,-999
19750703,0600,,TD,14.5N,122.1W,25,-999
19750703,1200,,TD,14.4N,122.5W,25,-999
