date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19750705,0000,,TD,10.8N,94.4W,25,-999
19750705,0600,,TD,10.7N,96.3W,25,-999
19750705,1200,,TD,10.7N,97.8W,25,-999
19750705,1800,,TD,10.9N,98.9W,30,-999
19750706,0000,,TD,11.3N,99.6W,30,-999
19750706,0600,,TD,11.8N,100.1W,30,-999
19750706,1200,,TD,12.3N,100.5W,30,-999
19750706,1800,,TD,12.8N,100.9W,30,-999
19750707,0000,,TS,13.3N,101.3W,45,-999
19750707,0600,,TS,13.8N,101.7W,45,-999
19750707,1200,,TS,14.2N,102.2W,50,-999
19750707,1800,,TS,14.6N,102.8W,60,-999
19750708,0000,,HU,15.0N,103.4W,75,-999
19750708,0600,,HU,15.4N,103.8W,80,-999
19750708,1200,,HU,15.7N,104.3W,95,-999
19750708,1800,,HU,15.9N,105.1W,105,-999
19750709,0000,,HU,16.0N,106.0W,105,-999
19750709,0600,,HU,16.1N,107.0W,110,-999
19750709,1200,,HU,16.0N,108.1W,120,-999
19750709,1800,,HU,15.6N,109.3W,120,-999
19750710,0000,,HU,14.9N,110.4W,110,-999
19750710,0600,,HU,14.0N,111.5W,105,-999
19750710,1200,,HU,13.4N,112.6W,100,-999
19750710,1800,,HU,13.6N,112.7W,90,-999
19750711,0000,,HU,14.0N,112.5W,80,-999
19750711,0600,,HU,14.3N,113.2W,80,-999
19750711,1200,,HU,14.8N,113.8W,80,-999
19750711,1800,,HU,15.6N,114.3W,80,-999
19750712,0000,,HU,16.5N,114.9W,75,-999
19750712,0600,,HU,17.2N,115.6W,65,-999
19750712,1200,,HU,17.9N,116.3W,65,-999
19750712,1800,,HU,18.6N,117.3W,65,-999
19750713,0000,,HU,19.4N,118.3W,65,-999
19750713,0600,,HU,19.6N,118.5W,65,-999
19750713,1200,,TS,19.7N,118.7W,45,-999
19750713,1800,,TS,19.9N,118.9W,45,-999
19750714,0000,,TS,20.1N,119.0W,40,-999
19750714,0600,,TS,20.2N,119.1W,35,-999
19750714,1200,,TS,20.4N,119.2W,35,-999
19750714,1800,,TD,20.6N,119.2W,30,-999
19750715,0000,,TD,20.8N,119.0W,25,-999
