date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19750818,0000,,TD,12.1N,95.8W,30,-999
19750818,0600,,TD,12.2N,96.4W,30,-999
19750818,1200,,TS,12.3N,97.0W,35,-999
19750818,1800,,TS,12.4N,97.8W,35,-999
19750819,0000,,TS,12.6N,98.5W,35,-999
19750819,0600,,TS,12.8N,99.0W,35,-999
19750819,1200,,TS,13.0N,99.5W,35,-999
19750819,1800,,TS,13.3N,100.0W,40,-999
19750820,0000,,TS,13.5N,100.5W,55,-999
19750820,0600,,TS,13.6N,101.1W,55,-999
19750820,1200,,TS,13.7N,101.8W,60,-999
19750820,1800,,TS,13.9N,102.9W,60,-999
19750821,0000,,HU,14.0N,104.0W,65,-999
19750821,0600,,HU,14.0N,104.8W,75,-999
19750821,1200,,HU,14.0N,105.5W,75,-999
19750821,1800,,HU,14.0N,106.3W,75,-999
19750822,0000,,HU,14.0N,107.2W,75,-999
19750822,0600,,HU,14.1N,108.3W,75,-999
19750822,1200,,HU,14.3N,109.5W,85,-999
19750822,1800,,HU,14.4N,110.2W,90,-999
19750823,0000,,HU,14.7N,111.0W,90,-999
19750823,0600,,HU,15.3N,112.0W,90,-999
19750823,1200,,HU,15.9N,112.9W,90,-999
19750823,1800,,HU,16.5N,113.8W,90,-999
19750824,0000,,HU,17.1N,114.7W,90,-999
19750824,0600,,HU,18.0N,115.9W,90,-999
19750824,1200,,HU,19.0N,117.5W,90,-999
19750824,1800,,HU,19.7N,119.1W,90,-999
19750825,0000,,HU,20.0N,120.8W,90,-999
19750825,0600,,HU,20.0N,122.4W,90,-999
19750825,1200,,HU,19.9N,124.0W,80,-999
19750825,1800,,HU,19.8N,125.0W,65,-999
19750826,0000,,TS,19.7N,126.1W,60,-999
19750826,0600,,TS,19.8N,127.3W,45,-999
19750826,1200,,TS,20.0N,128.5W,35,-999
