date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19910622,1200,,TD,12.6N,101.1W,25,1007
19910622,1800,,TD,12.8N,101.3W,25,1006
19910623,0000,,TD,13.0N,101.5W,25,1005
19910623,0600,,TD,13.3N,101.7W,25,1003
19910623,1200,,TD,13.9N,101.7W,25,1001
19910623,1800,,TD,14.5N,101.7W,30,1000
19910624,0000,,TS,14.9N,101.8W,35,998
19910624,0600,,TS,15.3N,102.0W,40,996
19910624,1200,,TS,15.8N,102.3W,45,994
19910624,1800,,TS,16.4N,102.9W,50,992
19910625,0000,,TS,17.0N,103.7W,60,989
19910625,0600,,HU,17.4N,104.6W,65,985
19910625,1200,,HU,17.8N,105.6W,70,982
19910625,1800,,HU,17.8N,106.7W,75,979
19910626,0000,,HU,18.2N,107.7W,75,979
19910626,0600,,HU,18.6N,108.8W,75,979
19910626,1200,,HU,19.4N,109.8W,70,980
19910626,1800,,HU,19.6N,110.7W,65,985
19910627,0000,,TS,19.6N,111.4W,60,990
19910627,0600,,TS,19.3N,111.7W,50,994
19910627,1200,,TS,18.8N,111.8W,40,997
19910627,1800,,TS,18.4N,111.8W,35,999
19910628,0000,,TD,18.2N,111.8W,30,1000
19910628,0600,,TD,18.2N,111.6W,25,1002
19910628,1200,,TD,18.2N,111.4W,25,1003
19910628,1800,,TD,18.2N,111.3W,25,1004
