date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19660926,0000,,TD,18.5N,115.0W,25,-999
19660926,0600,,TD,19.0N,115.0W,25,-999
19660926,1200,,TD,19.5N,115.0W,25,-999
19660926,1800,,TD,20.0N,115.1W,25,-999
19660927,0000,,TD,20.4N,115.2W,25,-999
19660927,0600,,TD,20.9N,115.0W,25,-999
19660927,1200,,TD,21.5N,114.6W,25,-999
19660927,1800,,TD,21.6N,113.9W,25,-999
19660928,0000,,TD,21.6N,113.2W,25,-999
19660928,0600,,TS,22.1N,112.7W,45,-999
19660928,1200,,TS,23.2N,112.3W,45,-999
19660928,1800,,TS,24.7N,110.8W,45,-999
19660929,0000,,TS,26.3N,109.2W,45,-999
19660929,0600,,TD,28.1N,108.8W,25,-999
19660929,1200,,TD,29.9N,109.3W,25,-999
