date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20151009,0600,,LO,10.6N,130.2W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20151009,1200,,TD,10.8N,131.6W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20151009,1800,,TD,10.9N,133.0W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20151010,0000,,TS,11.1N,134.5W,35,1006,30/0/0/40,0/0/0/0,0/0/0/0
20151010,0600,,TS,11.2N,135.8W,35,1006,30/0/0/40,0/0/0/0,0/0/0/0
20151010,1200,,TS,11.3N,137.0W,40,1004,20/0/0/50,0/0/0/0,0/0/0/0
20151010,1800,,TS,11.5N,138.2W,45,1002,20/0/0/30,0/0/0/0,0/0/0/0
20151011,0000,,TS,11.6N,139.4W,45,1002,20/0/0/30,0/0/0/0,0/0/0/0
20151011,0600,,TS,11.9N,140.8W,50,1000,30/0/0/40,0/0/0/15,0/0/0/0
20151011,1200,,TS,12.1N,141.8W,55,998,30/0/0/50,0/0/0/20,0/0/0/0
20151011,1800,,TS,12.2N,142.7W,60,993,40/20/20/60,20/10/10/20,0/0/0/0
20151012,0000,,TS,12.3N,143.5W,60,993,40/20/20/60,20/10/10/20,0/0/0/0
20151012,0600,,TS,12.4N,144.3W,60,993,60/25/25/60,25/10/10/25,0/0/0/0
20151012,1200,,TS,12.5N,145.2W,55,996,60/25/25/60,25/0/0/25,0/0/0/0
20151012,1800,,TS,12.7N,146.2W,50,999,60/25/25/60,25/0/0/25,0/0/0/0
20151013,0000,,TS,13.1N,147.2W,45,1001,60/25/25/60,0/0/0/0,0/0/0/0
20151013,0600,,TS,13.5N,147.9W,40,1002,55/25/25/55,0/0/0/0,0/0/0/0
20151013,1200,,TS,13.9N,148.5W,40,1002,55/25/25/55,0/0/0/0,0/0/0/0
20151013,1800,,TS,14.3N,149.2W,40,1004,60/0/0/60,0/0/0/0,0/0/0/0
20151014,0000,,TS,14.7N,149.9W,35,1002,40/0/0/40,0/0/0/0,0/0/0/0
20151014,0600,,TD,14.8N,150.4W,30,1004,0/0/0/0,0/0/0/0,0/0/0/0
20151014,1200,,TD,14.8N,150.8W,30,1004,0/0/0/0,0/0/0/0,0/0/0/0
20151014,1800,,TD,15.0N,151.0W,25,1004,0/0/0/0,0/0/0/0,0/0/0/0
20151015,0000,,TD,15.3N,151.3W,25,1005,0/0/0/0,0/0/0/0,0/0/0/0
20151015,0600,,TD,15.9N,151.7W,25,1006,0/0/0/0,0/0/0/0,0/0/0/0
20151015,1200,,TD,16.4N,152.2W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20151015,1800,,LO,16.6N,152.7W,25,1010,0/0/0/0,0/0/0/0,0/0/0/0
