date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20151001,0600,,DB,12.8N,159.5W,20,1005,0/0/0/0,0/0/0/0,0/0/0/0
20151001,1200,,DB,13.0N,159.2W,25,1004,0/0/0/0,0/0/0/0,0/0/0/0
20151001,1800,,DB,13.1N,158.8W,25,1004,0/0/0/0,0/0/0/0,0/0/0/0
20151002,0000,,DB,13.2N,158.0W,25,1004,0/0/0/0,0/0/0/0,0/0/0/0
20151002,0600,,LO,12.9N,157.4W,25,1004,0/0/0/0,0/0/0/0,0/0/0/0
20151002,1200,,LO,12.7N,156.9W,25,1003,0/0/0/0,0/0/0/0,0/0/0/0
20151002,1800,,LO,12.4N,156.3W,25,1002,0/0/0/0,0/0/0/0,0/0/0/0
20151003,0000,,LO,12.4N,155.8W,30,1001,0/0/0/0,0/0/0/0,0/0/0/0
20151003,0600,,TD,12.5N,155.4W,30,1001,0/0/0/0,0/0/0/0,0/0/0/0
20151003,1200,,TS,12.6N,155.2W,35,1000,30/50/50/30,0/0/0/0,0/0/0/0
20151003,1800,,TS,12.7N,155.0W,35,1000,30/50/50/30,0/0/0/0,0/0/0/0
20151004,0000,,TS,12.9N,154.5W,35,1000,30/60/60/30,0/0/0/0,0/0/0/0
20151004,0600,,TS,13.1N,154.6W,35,1000,30/60/60/30,0/0/0/0,0/0/0/0
20151004,1200,,TS,13.2N,154.8W,35,1000,30/70/70/40,0/0/0/0,0/0/0/0
20151004,1800,,TS,13.3N,154.9W,35,1000,30/70/70/40,0/0/0/0,0/0/0/0
20151005,0000,,TS,13.5N,154.8W,40,996,40/80/80/50,0/0/0/0,0/0/0/0
20151005,0600,,TS,13.7N,154.7W,45,989,40/100/100/50,0/0/0/0,0/0/0/0
20151005,1200,,TS,14.0N,154.5W,50,986,50/100/90/50,0/30/30/0,0/0/0/0
20151005,1800,,TS,14.5N,154.0W,55,984,60/110/100/60,30/30/30/30,0/0/0/0
20151006,0000,,TS,14.7N,153.7W,55,984,60/110/100/60,30/30/30/30,0/0/0/0
20151006,0600,,TS,14.9N,153.1W,60,982,70/110/100/70,30/35/30/30,0/0/0/0
20151006,1200,,HU,15.1N,151.9W,65,980,90/140/120/80,35/45/35/30,25/25/0/0
20151006,1800,,HU,15.9N,150.7W,75,975,100/150/130/80,45/50/40/30,25/30/15/15
20151007,0000,,HU,17.1N,149.4W,80,971,110/150/130/80,45/55/40/30,25/30/15/15
20151007,0600,,HU,19.1N,147.9W,90,962,130/150/110/100,55/55/40/40,30/30/20/20
20151007,1200,,HU,21.9N,146.6W,95,957,140/160/120/120,70/60/40/45,35/30/20/25
20151007,1800,,HU,25.0N,145.1W,90,966,160/180/140/140,70/60/40/45,40/35/20/25
20151008,0000,,HU,28.8N,145.2W,75,973,200/200/250/250,90/90/0/0,45/45/0/0
20151008,0600,,HU,30.8N,144.1W,65,978,200/200/250/250,90/90/0/0,35/35/0/0
20151008,1200,,EX,33.3N,142.5W,60,983,200/240/200/180,90/90/30/30,0/0/0/0
20151008,1800,,EX,37.0N,139.5W,55,985,270/300/270/0,75/90/60/0,0/0/0/0
20151009,0000,,EX,45.0N,141.5W,45,987,360/600/600/0,0/0/0/0,0/0/0/0
20151009,0600,,EX,49.0N,137.0W,50,982,390/660/660/0,150/150/0/0,0/0/0/0
20151009,1200,,EX,53.0N,137.0W,65,971,390/660/360/120,180/240/0/0,120/150/0/0
20151009,1800,,EX,56.0N,138.0W,55,962,300/390/90/90,200/240/0/0,0/0/0/0
20151010,0000,,EX,57.5N,139.0W,40,964,0/120/90/0,0/0/0/0,0/0/0/0
20151010,0600,,EX,59.5N,142.0W,35,969,0/120/90/0,0/0/0/0,0/0/0/0
20151010,1200,,EX,63.0N,138.0W,25,981,0/0/0/0,0/0/0/0,0/0/0/0
