date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20150706,1800,,LO,7.8N,165.6W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20150707,0000,,LO,7.6N,166.3W,20,1008,0/0/0/0,0/0/0/0,0/0/0/0
20150707,0600,,LO,7.5N,166.8W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150707,1200,,LO,7.6N,167.1W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150707,1800,,LO,7.8N,167.2W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150708,0000,,LO,8.1N,167.2W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150708,0600,,LO,8.7N,167.0W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150708,1200,,LO,9.4N,166.8W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150708,1800,,LO,9.9N,166.6W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150709,0000,,LO,10.3N,166.6W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150709,0600,,LO,10.9N,167.0W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150709,1200,,LO,11.1N,167.8W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150709,1800,,LO,11.3N,168.6W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20150710,0000,,LO,11.4N,169.2W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20150710,0600,,TD,11.5N,169.9W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20150710,1200,,TD,11.5N,170.7W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20150710,1800,,TD,11.5N,171.6W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20150711,0000,,TS,11.4N,172.7W,35,1004,30/10/10/30,0/0/0/0,0/0/0/0
20150711,0600,,TS,11.2N,173.9W,35,1004,30/10/10/30,0/0/0/0,0/0/0/0
20150711,1200,,TS,10.9N,174.9W,40,1003,35/20/20/35,0/0/0/0,0/0/0/0
20150711,1800,,TS,10.7N,175.9W,45,1001,40/20/20/40,0/0/0/0,0/0/0/0
20150712,0000,,TS,10.9N,176.9W,45,1001,40/20/20/40,0/0/0/0,0/0/0/0
20150712,0600,,TS,11.4N,177.7W,50,999,45/25/25/40,20/0/0/20,0/0/0/0
