date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20150823,1800,,LO,12.3N,129.3W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20150824,0000,,LO,12.3N,129.5W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20150824,0600,,LO,12.5N,129.9W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20150824,1200,,LO,12.8N,130.3W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150824,1800,,LO,13.0N,130.6W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150825,0000,,TD,13.1N,131.1W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20150825,0600,,TD,13.1N,131.6W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20150825,1200,,TD,13.0N,132.2W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20150825,1800,,TS,12.8N,132.8W,35,1004,0/0/30/30,0/0/0/0,0/0/0/0
20150826,0000,,TS,12.4N,133.3W,40,1003,30/30/30/30,0/0/0/0,0/0/0/0
20150826,0600,,TS,12.2N,134.1W,45,1001,30/40/40/40,0/0/0/0,0/0/0/0
20150826,1200,,TS,12.0N,135.0W,50,999,30/40/40/40,10/10/0/10,0/0/0/0
20150826,1800,,TS,11.8N,135.9W,55,998,30/40/40/40,10/20/0/20,0/0/0/0
20150827,0000,,HU,12.0N,136.9W,65,992,40/40/40/40,20/20/20/30,15/15/15/20
20150827,0600,,HU,12.3N,137.9W,75,985,50/50/50/50,30/20/20/30,20/15/15/20
20150827,1200,,HU,12.6N,139.0W,80,982,70/60/50/70,40/30/20/30,20/20/15/20
20150827,1800,,HU,12.9N,140.2W,80,982,70/70/60/70,40/40/20/40,20/20/15/20
20150828,0000,,HU,13.3N,141.4W,80,981,70/70/60/70,40/40/20/40,20/20/10/20
20150828,0600,,HU,13.7N,142.6W,80,980,70/70/60/70,40/40/20/40,20/20/10/20
20150828,1200,,HU,14.1N,143.5W,80,979,70/70/60/70,40/40/20/40,20/20/10/20
20150828,1800,,HU,14.5N,144.2W,80,978,70/70/60/70,50/40/30/40,20/20/10/20
20150829,0000,,HU,14.9N,144.9W,80,976,80/70/70/80,50/40/30/40,20/20/10/20
20150829,0600,,HU,15.2N,145.5W,80,974,100/70/80/100,50/40/40/40,20/20/20/20
20150829,1200,,HU,15.7N,146.1W,100,961,100/90/80/100,50/40/40/40,25/25/25/25
20150829,1800,,HU,16.1N,146.6W,120,953,110/110/80/110,60/40/30/40,25/25/25/25
20150830,0000,,HU,16.6N,147.2W,120,947,110/110/90/110,60/40/30/40,25/25/25/25
20150830,0600,,HU,17.1N,147.7W,125,942,110/110/90/110,60/40/30/40,25/25/25/25
20150830,1200,,HU,17.9N,148.2W,115,950,110/110/90/110,60/50/30/40,30/30/20/30
20150830,1800,,HU,18.6N,148.7W,105,959,120/120/90/110,60/60/40/50,40/30/20/30
20150831,0000,,HU,19.3N,149.2W,100,961,120/120/80/110,60/60/40/50,40/30/20/30
20150831,0600,,HU,20.0N,149.8W,100,963,120/120/80/110,60/60/40/60,40/30/20/40
20150831,1200,,HU,20.6N,150.5W,90,965,120/120/80/110,70/60/40/60,50/40/20/40
20150831,1800,,HU,21.3N,151.2W,90,968,120/110/80/110,80/70/40/60,50/40/20/40
20150901,0000,,HU,22.0N,151.9W,85,971,120/110/80/110,80/70/50/60,40/40/20/40
20150901,0600,,HU,22.6N,152.6W,80,973,120/110/80/110,70/60/50/60,40/40/20/40
20150901,1200,,HU,23.1N,153.3W,75,975,130/110/80/120,60/50/50/60,30/30/30/30
20150901,1800,,HU,23.6N,154.1W,65,981,140/110/90/120,60/50/50/60,30/30/30/30
20150902,0000,,TS,24.2N,155.0W,60,984,150/110/90/130,60/50/40/50,0/0/0/0
20150902,0600,,TS,24.9N,155.8W,60,984,160/110/90/130,60/50/40/50,0/0/0/0
20150902,1200,,TS,25.7N,156.7W,60,984,170/110/100/140,70/50/40/60,0/0/0/0
20150902,1800,,HU,26.4N,157.7W,65,982,180/110/100/150,80/50/50/70,20/15/15/20
20150903,0000,,HU,27.1N,158.9W,65,981,180/110/100/150,80/50/50/70,20/15/15/20
20150903,0600,,HU,27.8N,160.1W,65,981,180/120/100/140,90/60/50/70,20/15/15/20
