date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19800731,1200,,DB,11.0N,30.0W,25,-999
19800731,1800,,DB,10.9N,32.2W,25,-999
19800801,0000,,TD,10.8N,34.3W,30,1010
19800801,0600,,TD,10.7N,36.4W,30,1009
19800801,1200,,TD,10.7N,38.6W,30,1008
19800801,1800,,TD,10.7N,40.7W,30,1006
19800802,0000,,TS,11.0N,42.8W,35,1005
19800802,0600,,TS,11.4N,44.8W,45,1000
19800802,1200,,TS,11.9N,46.9W,55,995
19800802,1800,,TS,12.3N,49.1W,60,990
19800803,0000,,HU,12.4N,51.4W,65,985
19800803,0600,,HU,12.6N,53.6W,70,980
19800803,1200,,HU,12.8N,55.6W,80,975
19800803,1800,,HU,12.9N,57.5W,95,965
19800804,0000,,HU,13.3N,59.1W,110,950
19800804,0600,,HU,13.6N,61.0W,115,948
19800804,1200,,HU,14.0N,63.0W,125,945
19800804,1800,,HU,14.4N,64.9W,130,930
19800805,0000,,HU,14.8N,66.7W,140,911
19800805,0600,,HU,15.4N,68.6W,145,916
19800805,1200,,HU,15.9N,70.5W,155,932
19800805,1800,,HU,16.5N,72.3W,150,940
19800806,0000,,HU,17.8N,73.8W,140,945
19800806,0600,,HU,18.3N,75.9W,115,955
19800806,1200,,HU,19.2N,78.0W,115,955
19800806,1800,,HU,20.0N,80.1W,125,955
19800807,0000,,HU,20.1N,81.9W,135,945
19800807,0600,,HU,20.4N,83.6W,145,935
19800807,1200,,HU,21.0N,84.8W,155,910
19800807,1800,,HU,21.8N,86.4W,165,899
19800808,0000,,HU,22.2N,87.9W,155,920
19800808,0600,,HU,22.8N,89.2W,130,945
19800808,1200,,HU,23.4N,90.5W,115,960
19800808,1800,,HU,23.9N,91.8W,130,940
19800809,0000,,HU,24.5N,93.0W,145,912
19800809,0600,,HU,25.0N,94.2W,155,909
19800809,1200,,HU,25.2N,95.4W,140,916
19800809,1800,,HU,25.4N,96.1W,125,925
19800810,0000,,HU,25.8N,96.8W,110,935
19800810,0600,,HU,26.1N,97.2W,100,945
19800810,1200,,HU,26.7N,98.1W,85,960
19800810,1800,,HU,27.3N,99.0W,70,970
19800811,0000,,TS,27.7N,99.8W,60,990
19800811,0600,,TS,28.0N,100.9W,45,1000
19800811,1200,,TD,28.5N,101.9W,30,1005
19800811,1800,,TD,28.9N,102.9W,30,1008
