date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19841007,1800,,TD,11.2N,97.0W,25,-999
19841008,0000,,TD,11.3N,98.0W,25,-999
19841008,0600,,TD,11.4N,99.0W,25,-999
19841008,1200,,TD,11.4N,100.0W,25,-999
19841008,1800,,TD,11.5N,101.0W,25,-999
19841009,0000,,TD,11.6N,102.1W,30,-999
19841009,0600,,TS,11.8N,103.0W,35,-999
19841009,1200,,TS,11.9N,103.8W,45,-999
19841009,1800,,TS,12.1N,104.5W,50,-999
19841010,0000,,TS,12.3N,105.2W,50,-999
19841010,0600,,TS,12.6N,105.9W,55,-999
19841010,1200,,TS,12.9N,106.7W,55,-999
19841010,1800,,TS,13.2N,107.3W,55,-999
19841011,0000,,TS,13.4N,108.2W,55,-999
19841011,0600,,TS,13.5N,109.1W,55,-999
19841011,1200,,TS,13.6N,109.9W,50,-999
19841011,1800,,TD,13.8N,110.9W,30,-999
19841012,0000,,TD,14.0N,111.9W,30,-999
19841012,0600,,TD,14.2N,112.9W,25,-999
19841012,1200,,TD,14.4N,113.9W,25,-999
19841012,1800,,TD,14.6N,114.8W,25,-999
19841013,0000,,TD,14.8N,115.4W,25,-999
19841013,0600,,TD,15.0N,115.9W,25,-999
19841013,1200,,TD,15.3N,116.4W,25,-999
19841013,1800,,TD,15.5N,117.0W,25,-999
19841014,0000,,TD,15.6N,117.5W,25,-999
19841014,0600,,TD,15.6N,117.9W,25,-999
19841014,1200,,TD,15.6N,118.3W,25,-999
19841014,1800,,TD,15.5N,118.5W,25,-999
19841015,0000,,TD,15.5N,118.7W,25,-999
19841015,0600,,TD,15.4N,118.9W,25,-999
19841015,1200,,TD,15.3N,119.1W,25,-999
19841015,1800,,TD,15.3N,119.3W,25,-999
19841016,0000,,TD,15.3N,119.5W,25,-999
19841016,0600,,TD,15.2N,119.7W,25,-999
19841016,1200,,TD,15.2N,119.9W,25,-999
