date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20001025,0000,,EX,21.5N,69.5W,30,1009
20001025,0600,,EX,22.5N,70.0W,35,1007
20001025,1200,,EX,23.5N,70.9W,35,1006
20001025,1800,,SS,24.5N,71.7W,35,1005
20001026,0000,,SS,25.7N,71.7W,35,1004
20001026,0600,,SS,26.6N,71.7W,35,1003
20001026,1200,,SS,27.4N,71.8W,40,1002
20001026,1800,,SS,28.3N,72.1W,45,1000
20001027,0000,,SS,29.2N,72.5W,50,997
20001027,0600,,SS,30.0N,72.6W,50,997
20001027,1200,,SS,30.9N,72.5W,50,997
20001027,1800,,SS,32.6N,71.6W,50,996
20001028,0000,,SS,34.2N,70.7W,50,994
20001028,0600,,SS,35.7N,69.9W,50,992
20001028,1200,,SS,36.5N,68.1W,50,990
20001028,1800,,SS,38.0N,65.5W,55,984
20001029,0000,,SS,40.5N,62.6W,55,978
20001029,0200,I,SS,41.7N,61.6W,55,976
20001029,0600,,EX,44.0N,60.0W,50,980
20001029,1200,,EX,46.0N,59.5W,45,992
