date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20000819,1800,,TD,12.0N,44.5W,30,1010
20000820,0000,,TD,12.6N,45.3W,30,1010
20000820,0600,,TS,13.3N,46.8W,35,1009
20000820,1200,,TS,14.0N,48.8W,40,1008
20000820,1800,,TS,14.7N,50.6W,45,1007
20000821,0000,,TS,15.1N,52.1W,55,1006
20000821,0600,,HU,15.4N,54.0W,65,1005
20000821,1200,,HU,15.7N,56.3W,75,1004
20000821,1800,,HU,16.1N,58.5W,75,1004
20000822,0000,,HU,16.8N,60.1W,70,995
20000822,0300,P,HU,17.1N,60.9W,70,991
20000822,0600,L,HU,17.5N,61.7W,65,993
20000822,0915,L,HU,17.9N,62.8W,65,993
20000822,1200,,HU,18.1N,63.5W,65,994
20000822,1500,L,HU,18.5N,64.4W,65,994
20000822,1800,,HU,18.8N,65.4W,65,995
20000823,0000,,HU,19.2N,66.7W,65,995
20000823,0600,,HU,19.5N,68.1W,65,995
20000823,1200,,TS,19.8N,69.7W,60,1005
20000823,1800,,TS,20.0N,71.5W,50,1009
20000824,0000,,TS,19.9N,73.3W,40,1010
20000824,0600,,TS,19.6N,75.1W,35,1011
20000824,1200,,TD,19.5N,77.0W,30,1011
