date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19750724,0000,,TD,26.0N,68.4W,20,1014
19750724,0600,,TD,26.0N,69.5W,20,1014
19750724,1200,,TD,26.1N,70.5W,25,1014
19750724,1800,,TD,26.5N,71.5W,30,1013
19750725,0000,,TD,27.2N,72.5W,30,1012
19750725,0600,,TD,28.0N,73.6W,30,1010
19750725,1200,,TD,28.9N,74.3W,30,1007
19750725,1800,,TD,29.9N,74.9W,30,1006
19750726,0000,,TD,31.0N,75.0W,30,1005
19750726,0600,,TS,32.2N,74.6W,35,1004
19750726,1200,,TS,33.4N,73.5W,35,1003
19750726,1800,,TS,34.2N,72.2W,50,998
19750727,0000,,TS,35.0N,71.0W,60,992
19750727,0600,,HU,35.9N,70.0W,65,987
19750727,1200,,HU,36.9N,69.0W,70,984
19750727,1800,,HU,37.9N,68.0W,75,981
19750728,0000,,HU,39.3N,67.2W,75,980
19750728,0600,,HU,41.2N,66.4W,70,980
19750728,1200,,EX,44.0N,65.2W,60,988
19750728,1800,,EX,47.2N,62.4W,60,992
