date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_radius_nm_ne,34kt_wind_radius_nm_se,34kt_wind_radius_nm_nw,34kt_wind_radius_nm_sw,50kt_wind_radius_nm_ne,50kt_wind_radius_nm_se,50kt_wind_radius_nm_nw,50kt_wind_radius_nm_sw,64kt_wind_radius_nm_ne,64kt_wind_radius_nm_se,64kt_wind_radius_nm_nw,64kt_wind_radius_nm_sw,max_wind_radius_nm
20200622, 0600,  , LO, 38.6N,  67.1W,  30, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200622, 1200,  , SD, 38.4N,  66.9W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200622, 1800,  , SD, 38.1N,  66.2W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200623, 0000,  , SD, 38.5N,  65.1W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200623, 0600,  , SS, 39.0N,  63.9W,  35, 1003,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200623, 1200,  , TS, 39.4N,  62.7W,  40, 1000,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200623, 1800,  , TS, 39.8N,  61.6W,  40, 1000,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200624, 0000,  , TS, 40.2N,  60.6W,  35, 1002,    0,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200624, 0600,  , LO, 41.0N,  59.6W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200624, 1200,  , LO, 42.0N,  58.5W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200624, 1800,  , LO, 43.0N,  57.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200625, 0000,  , LO, 44.1N,  55.6W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
