date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19700805,0000,,TD,16.0N,100.0W,25,-999
19700805,0600,,TD,16.1N,101.2W,25,-999
19700805,1200,,TD,16.4N,102.4W,25,-999
19700805,1800,,TS,16.9N,103.4W,45,-999
19700806,0000,,TS,17.4N,104.4W,45,-999
19700806,0600,,TS,18.1N,105.8W,45,-999
19700806,1200,,TS,18.8N,107.2W,45,-999
19700806,1800,,TS,19.4N,108.3W,40,-999
19700807,0000,,TS,20.1N,109.4W,40,-999
19700807,0600,,TS,20.6N,110.2W,40,-999
19700807,1200,,TS,21.2N,110.9W,40,-999
19700807,1800,,TS,21.9N,111.6W,35,-999
19700808,0000,,TD,22.6N,112.2W,25,-999
19700808,0600,,TD,23.1N,112.7W,25,-999
19700808,1200,,TD,23.7N,113.2W,25,-999
