date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20020908,1200,,SD,29.0N,71.0W,30,1009
20020908,1800,,SS,30.2N,71.1W,35,1007
20020909,0000,,SS,30.5N,72.3W,40,1004
20020909,0600,,SS,31.2N,72.6W,40,1003
20020909,1200,,SS,31.6N,73.6W,40,1002
20020909,1800,,SS,31.9N,74.5W,40,1002
20020910,0000,,SS,32.1N,75.5W,45,996
20020910,0600,,SS,33.0N,75.5W,50,990
20020910,1200,,TS,33.7N,75.4W,50,987
20020910,1800,,TS,35.0N,75.4W,55,985
20020911,0000,,TS,35.5N,74.7W,55,983
20020911,0600,,TS,36.8N,73.0W,60,977
20020911,1200,,HU,38.0N,70.8W,70,971
20020911,1800,,HU,40.3N,66.8W,85,964
20020912,0000,,HU,43.1N,62.8W,80,962
20020912,0400,P,HU,45.3N,60.8W,80,960
20020912,0430,L,HU,45.6N,60.4W,80,960
20020912,0600,,HU,46.5N,59.6W,75,960
20020912,0900,L,HU,47.6N,58.6W,65,963
20020912,1200,,EX,48.6N,57.7W,60,965
20020912,1800,,EX,50.1N,55.5W,60,967
20020913,0000,,EX,51.0N,54.0W,55,968
20020913,0600,,EX,52.5N,52.5W,50,968
20020913,1200,,EX,54.5N,51.4W,45,972
20020913,1800,,EX,56.0N,49.5W,45,976
20020914,0000,,EX,57.0N,51.5W,40,982
20020914,0600,,EX,58.0N,52.5W,35,984
20020914,1200,,EX,59.5N,53.5W,30,989
20020914,1800,,EX,61.0N,54.0W,30,992
20020915,0000,,EX,62.5N,54.5W,20,998
