date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19780805,1200,,TD,25.3N,90.4W,20,1012
19780805,1800,,TD,25.1N,91.0W,20,1012
19780806,0000,,TD,24.8N,91.8W,25,1011
19780806,0600,,TD,24.5N,92.5W,30,1010
19780806,1200,,TD,24.2N,93.3W,30,1009
19780806,1800,,TS,23.9N,94.0W,35,1008
19780807,0000,,TS,23.3N,95.0W,40,1007
19780807,0600,,TS,22.8N,95.7W,40,1006
19780807,1200,,TS,22.2N,96.2W,40,1005
19780807,1800,,TS,21.6N,96.6W,45,1006
19780808,0000,,TS,21.1N,96.8W,45,1007
19780808,0600,,TS,20.4N,96.9W,40,1008
19780808,1200,,TD,20.0N,97.0W,25,1010
