date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_radius_nm_ne,34kt_wind_radius_nm_se,34kt_wind_radius_nm_nw,34kt_wind_radius_nm_sw,50kt_wind_radius_nm_ne,50kt_wind_radius_nm_se,50kt_wind_radius_nm_nw,50kt_wind_radius_nm_sw,64kt_wind_radius_nm_ne,64kt_wind_radius_nm_se,64kt_wind_radius_nm_nw,64kt_wind_radius_nm_sw,max_wind_radius_nm20200830, 1800,  , LO, 30.2N,  80.7W,  25, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200831, 0000,  , LO, 30.2N,  79.4W,  25, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200831, 0600,  , TD, 30.6N,  78.2W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200831, 1200,  , TD, 31.5N,  77.4W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200831, 1800,  , TD, 32.2N,  76.9W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200901, 0000,  , TD, 32.9N,  76.2W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200901, 0600,  , TD, 33.8N,  75.0W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200901, 1200,  , TS, 34.6N,  73.7W,  35, 1003,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200901, 1800,  , TS, 35.2N,  72.2W,  35, 1003,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200902, 0000,  , TS, 35.8N,  70.7W,  35, 1003,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200902, 0600,  , TS, 36.1N,  69.3W,  35, 1003,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200902, 1200,  , TS, 36.2N,  68.0W,  35, 1003,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200902, 1800,  , TS, 36.2N,  66.4W,  35, 1004,    0,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200903, 0000,  , TD, 36.2N,  64.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200903, 0600,  , TD, 36.1N,  63.0W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200903, 1200,  , TD, 36.1N,  61.7W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200903, 1800,  , TD, 35.6N,  60.5W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200904, 0000,  , TD, 35.3N,  59.5W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200904, 0600,  , TD, 35.3N,  58.8W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200904, 1200,  , TD, 35.3N,  58.0W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200904, 1800,  , TD, 35.3N,  57.5W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200905, 0000,  , TD, 35.5N,  57.3W,  30, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200905, 0600,  , TD, 36.0N,  57.3W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200905, 1200,  , TD, 36.8N,  57.3W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200905, 1800,  , LO, 37.7N,  57.1W,  30, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200906, 0000,  , LO, 38.8N,  56.8W,  30, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
20200906, 0600,  , LO, 40.4N,  55.6W,  30, 1012,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0, -999
