date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20120704,0600,,TD,12.1N,105.3W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20120704,1200,,TD,12.7N,106.3W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20120704,1800,,TD,13.2N,107.3W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20120705,0000,,TD,13.6N,108.1W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20120705,0600,,TS,13.8N,109.0W,35,1004,30/0/0/0,0/0/0/0,0/0/0/0
20120705,1200,,TS,14.0N,110.0W,40,1002,30/0/0/0,0/0/0/0,0/0/0/0
20120705,1800,,TS,14.1N,111.2W,50,997,50/30/30/40,20/0/0/0,0/0/0/0
20120706,0000,,TS,14.3N,112.6W,55,995,80/70/60/70,40/30/20/30,0/0/0/0
20120706,0600,,TS,14.4N,113.5W,55,995,80/70/60/70,40/30/20/30,0/0/0/0
20120706,1200,,TS,14.4N,114.5W,55,995,90/70/70/80,40/30/20/30,0/0/0/0
20120706,1800,,TS,14.4N,115.5W,60,993,90/70/70/80,40/30/20/30,0/0/0/0
20120707,0000,,HU,14.4N,116.5W,65,988,90/80/70/90,40/30/20/40,20/0/0/20
20120707,0600,,HU,14.5N,117.5W,70,984,90/90/70/90,40/30/20/40,20/0/0/20
20120707,1200,,HU,14.6N,118.6W,75,980,90/90/70/90,40/30/20/40,20/15/0/20
20120707,1800,,HU,14.7N,119.6W,80,977,90/90/70/90,40/30/20/40,20/15/10/20
20120708,0000,,HU,14.8N,120.7W,90,968,100/90/70/90,40/30/30/40,25/20/15/25
20120708,0600,,HU,14.9N,121.7W,100,961,110/90/60/90,30/30/20/30,15/15/10/15
20120708,1200,,HU,15.0N,123.1W,90,968,110/90/60/90,30/30/20/30,15/15/10/15
20120708,1800,,HU,15.1N,124.4W,90,970,110/90/60/90,30/30/20/30,15/15/10/15
20120709,0000,,HU,15.2N,125.7W,85,973,110/80/60/90,30/30/20/30,15/15/10/15
20120709,0600,,HU,15.3N,127.0W,80,977,100/80/60/90,30/30/20/30,15/15/10/15
20120709,1200,,HU,15.3N,128.4W,75,984,100/70/60/90,40/30/20/40,20/20/0/20
20120709,1800,,HU,15.4N,129.9W,70,988,90/60/60/90,40/30/30/40,20/0/0/20
20120710,0000,,HU,15.4N,131.5W,65,992,90/60/60/90,40/30/30/40,20/0/0/20
20120710,0600,,TS,15.4N,133.0W,60,994,90/60/60/90,40/30/30/40,0/0/0/0
20120710,1200,,TS,15.3N,134.3W,55,996,80/50/50/80,30/10/10/30,0/0/0/0
20120710,1800,,TS,15.3N,135.9W,50,1000,80/50/50/80,30/10/10/30,0/0/0/0
20120711,0000,,TS,15.4N,137.5W,45,1003,60/30/30/60,0/0/0/0,0/0/0/0
20120711,0600,,TS,15.4N,139.0W,40,1005,50/20/30/50,0/0/0/0,0/0/0/0
20120711,1200,,TS,15.4N,140.4W,35,1006,50/20/30/50,0/0/0/0,0/0/0/0
20120711,1800,,TD,15.4N,141.5W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20120712,0000,,TD,15.5N,143.0W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20120712,0600,,TD,15.5N,144.4W,25,1007,0/0/0/0,0/0/0/0,0/0/0/0
20120712,1200,,LO,15.5N,145.7W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20120712,1800,,LO,15.6N,147.1W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20120713,0000,,LO,15.6N,148.3W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20120713,0600,,LO,15.5N,150.0W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20120713,1200,,LO,15.2N,151.6W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20120713,1800,,LO,15.0N,153.5W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20120714,0000,,LO,15.0N,155.3W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20120714,0600,,LO,15.0N,157.2W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
