date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20211010,0600,,TD,14.1N,102.4W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20211010,1200,,TS,14.6N,103.8W,35,1006,50/0/0/0,0/0/0/0,0/0/0/0
20211010,1800,,TS,15.2N,105.2W,40,1004,50/0/0/0,0/0/0/0,0/0/0/0
20211011,0000,,TS,15.7N,106.3W,45,1002,60/60/0/30,0/0/0/0,0/0/0/0
20211011,0600,,TS,16.2N,107.3W,45,1000,60/60/0/30,0/0/0/0,0/0/0/0
20211011,1200,,TS,16.6N,107.9W,50,998,60/60/30/40,20/20/0/0,0/0/0/0
20211011,1800,,TS,17.0N,108.4W,55,995,60/60/30/40,20/20/0/0,0/0/0/0
20211012,0000,,TS,17.6N,108.8W,60,991,70/70/40/50,30/30/0/0,0/0/0/0
20211012,0600,,HU,18.6N,109.1W,65,988,80/80/50/50,40/40/0/0,20/20/0/0
20211012,1200,,HU,19.6N,109.3W,65,987,90/90/50/50,40/40/0/0,20/20/0/0
20211012,1800,,TS,20.6N,109.3W,60,989,100/100/70/70,40/50/0/0,0/0/0/0
20211013,0000,,TS,21.5N,108.9W,60,989,100/110/70/70,40/50/0/0,0/0/0/0
20211013,0600,,HU,22.3N,108.2W,65,987,110/120/70/70,50/50/0/0,30/0/0/0
20211013,1200,,HU,23.6N,106.8W,65,988,80/120/70/50,50/50/0/0,30/0/0/0
20211013,1230,L,HU,23.7N,106.7W,65,989,80/120/70/50,50/50/0/0,30/0/0/0
20211013,1800,,TS,25.1N,104.8W,40,999,50/70/0/0,0/0/0/0,0/0/0/0
