date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20210714,0000,,TD,13.5N,110.6W,30,1007,0/0/0/0,0/0/0/0,0/0/0/0
20210714,0600,,TS,13.9N,112.2W,35,1006,30/0/0/30,0/0/0/0,0/0/0/0
20210714,1200,,TS,14.2N,113.5W,45,1004,40/30/0/40,0/0/0/0,0/0/0/0
20210714,1800,,TS,14.6N,114.8W,55,999,50/40/30/50,20/20/0/20,0/0/0/0
20210715,0000,,TS,14.9N,116.0W,60,997,50/40/30/50,20/20/0/20,0/0/0/0
20210715,0600,,HU,15.1N,117.1W,70,992,50/40/30/50,30/20/20/30,15/0/0/10
20210715,1200,,HU,15.2N,118.1W,80,984,50/40/30/50,30/20/20/30,15/0/0/10
20210715,1800,,HU,15.3N,119.0W,90,979,50/40/30/50,30/20/20/30,15/0/0/10
20210716,0000,,HU,15.3N,119.8W,95,971,50/40/40/50,30/30/20/30,15/10/10/15
20210716,0600,,HU,15.2N,120.5W,100,966,50/40/40/50,30/30/20/30,15/10/10/15
20210716,1200,,HU,15.1N,121.2W,110,959,50/40/40/50,40/30/30/40,15/10/10/15
20210716,1800,,HU,14.9N,122.0W,115,954,50/40/40/50,40/30/30/40,15/10/10/15
20210717,0000,,HU,14.7N,122.8W,115,953,50/40/40/50,30/20/20/30,15/10/10/15
20210717,0600,,HU,14.6N,123.5W,120,950,50/40/40/50,30/20/20/30,15/10/10/15
20210717,1200,,HU,14.5N,124.2W,125,945,50/40/40/50,30/20/20/30,15/10/10/15
20210717,1800,,HU,14.7N,124.9W,125,945,50/40/40/50,30/20/20/30,15/10/10/15
20210718,0000,,HU,15.0N,125.7W,120,948,50/40/40/50,30/20/20/30,15/10/10/15
20210718,0600,,HU,15.3N,126.6W,120,950,50/40/40/50,30/20/20/30,15/10/10/15
20210718,1200,,HU,15.6N,127.6W,115,954,50/40/40/50,30/20/20/30,15/10/10/15
20210718,1800,,HU,15.9N,128.5W,110,959,50/40/40/50,30/20/20/30,15/10/10/15
20210719,0000,,HU,16.2N,129.5W,95,971,50/40/40/50,30/20/20/30,15/10/10/15
20210719,0600,,HU,16.3N,130.5W,80,979,40/30/30/40,20/20/20/20,10/10/10/10
20210719,1200,,HU,16.3N,131.7W,65,990,40/30/30/40,20/20/20/20,10/0/0/10
20210719,1800,,TS,16.2N,132.8W,55,1000,40/30/20/40,20/0/0/20,0/0/0/0
20210720,0000,,TS,16.1N,134.1W,45,1003,40/30/0/40,0/0/0/0,0/0/0/0
20210720,0600,,TS,16.0N,135.6W,40,1005,30/0/0/40,0/0/0/0,0/0/0/0
20210720,1200,,TS,15.8N,137.1W,35,1006,20/0/0/30,0/0/0/0,0/0/0/0
20210720,1800,,LO,15.5N,138.6W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20210721,0000,,LO,15.1N,140.2W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20210721,0600,,LO,14.9N,141.6W,30,1008,0/0/0/0,0/0/0/0,0/0/0/0
20210721,1200,,LO,14.6N,143.0W,30,1009,0/0/0/0,0/0/0/0,0/0/0/0
20210721,1800,,LO,14.3N,144.4W,30,1009,0/0/0/0,0/0/0/0,0/0/0/0
20210722,0000,,LO,14.0N,145.7W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20210722,0600,,LO,13.7N,147.0W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20210722,1200,,LO,13.3N,148.2W,20,1010,0/0/0/0,0/0/0/0,0/0/0/0
