date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20010910,1200,,TD,14.8N,98.9W,25,1004
20010910,1800,,TD,14.9N,100.1W,25,1004
20010911,0000,,TD,15.2N,101.4W,30,1002
20010911,0600,,TS,15.7N,102.7W,35,1000
20010911,1200,,TS,16.7N,104.3W,35,1000
20010911,1800,,TS,17.3N,105.5W,35,1000
20010912,0000,,TS,17.9N,106.7W,35,999
20010912,0600,,TS,18.5N,108.0W,35,999
20010912,1200,,TS,19.4N,108.8W,40,999
20010912,1800,,TS,20.3N,109.6W,45,997
20010913,0000,,TS,21.0N,110.3W,45,998
20010913,0600,,TS,21.8N,111.2W,45,998
20010913,1200,,TS,23.0N,112.5W,45,998
20010913,1800,,TS,23.9N,113.8W,40,1002
20010914,0000,,TS,24.6N,114.6W,35,1004
20010914,0600,,TD,25.0N,115.2W,30,1004
20010914,1200,,TD,25.2N,116.2W,25,1005
20010914,1800,,TD,25.1N,117.0W,25,1006
20010915,0000,,TD,25.1N,117.5W,20,1007
