date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20010826,0600,,TD,19.1N,108.5W,30,1004
20010826,1200,,TD,19.7N,109.7W,30,1004
20010826,1800,,TS,20.0N,110.6W,35,1003
20010827,0000,,TS,20.1N,111.6W,40,1002
20010827,0600,,TS,20.2N,112.5W,45,1000
20010827,1200,,TS,20.1N,113.3W,55,994
20010827,1800,,HU,19.9N,113.8W,65,989
20010828,0000,,HU,19.5N,114.1W,65,989
20010828,0600,,HU,19.2N,114.3W,65,989
20010828,1200,,HU,19.1N,114.3W,70,985
20010828,1800,,HU,19.4N,114.7W,70,985
20010829,0000,,HU,19.8N,115.1W,75,983
20010829,0600,,HU,20.1N,115.4W,80,980
20010829,1200,,HU,20.6N,116.2W,85,977
20010829,1800,,HU,20.9N,116.6W,90,972
20010830,0000,,HU,21.5N,117.1W,85,975
20010830,0600,,HU,21.9N,117.7W,80,979
20010830,1200,,HU,22.4N,118.0W,70,983
20010830,1800,,HU,22.9N,118.1W,65,987
20010831,0000,,HU,23.4N,118.4W,65,989
20010831,0600,,TS,23.6N,118.6W,60,994
20010831,1200,,TS,23.9N,118.9W,55,997
20010831,1800,,TS,24.3N,119.2W,50,999
20010901,0000,,TS,24.8N,119.3W,40,1002
20010901,0600,,TS,25.2N,119.1W,35,1005
20010901,1200,,TD,25.6N,118.9W,30,1005
20010901,1800,,TD,26.0N,118.6W,30,1006
20010902,0000,,TD,26.6N,118.4W,25,1007
