date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19981016,0000,,TD,17.8N,107.6W,25,1006
19981016,0600,,TD,18.4N,107.8W,30,1004
19981016,1200,,TS,18.9N,108.0W,40,1003
19981016,1800,,TS,19.3N,108.1W,55,1000
19981017,0000,,TS,19.5N,108.2W,55,997
19981017,0600,,TS,19.6N,108.0W,60,994
19981017,1200,,TS,19.7N,107.6W,60,992
19981017,1800,,HU,19.9N,107.2W,65,990
19981018,0000,,HU,20.1N,106.9W,70,988
19981018,0600,,HU,20.3N,106.7W,70,986
19981018,1200,,HU,20.6N,106.6W,75,985
19981018,1800,,HU,20.9N,106.5W,75,983
19981019,0000,,HU,21.2N,106.6W,75,979
19981019,0600,,HU,21.6N,106.7W,70,980
19981019,1200,,TS,22.2N,106.9W,55,987
19981019,1800,,TS,23.0N,107.6W,35,994
19981020,0000,,TD,23.7N,108.5W,25,1004
