date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19980901,0000,,TD,18.3N,109.2W,25,1004
19980901,0600,,TD,18.8N,109.3W,25,1004
19980901,1200,,TD,19.3N,109.5W,30,1002
19980901,1800,,TS,20.0N,109.6W,45,995
19980902,0000,,TS,21.2N,109.6W,60,990
19980902,0600,,TS,22.2N,109.5W,60,990
19980902,1200,,TS,23.3N,109.4W,60,990
19980902,1800,,HU,24.1N,109.2W,65,988
19980903,0000,,HU,25.1N,109.0W,65,990
19980903,0600,,TS,26.1N,109.1W,60,992
19980903,1200,,TS,27.0N,109.2W,45,998
19980903,1800,,TD,28.0N,109.5W,25,1001
