date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20011029,1800,,TD,13.3N,83.6W,30,1004
20011030,0000,,TD,13.7N,83.6W,30,1004
20011030,0600,,TD,13.7N,84.1W,30,1005
20011030,1200,,TD,13.3N,83.9W,30,1005
20011030,1800,,TD,13.0N,83.5W,30,1006
20011031,0000,,TD,13.7N,83.6W,30,1004
20011031,0600,,TD,14.3N,83.4W,30,1005
20011031,1200,,TD,14.8N,83.2W,30,1004
20011031,1800,,TD,15.3N,83.1W,30,1004
20011101,0000,,TS,15.8N,83.1W,35,1001
20011101,0600,,TS,16.5N,83.4W,45,999
20011101,1200,,TS,16.8N,83.6W,50,995
20011101,1800,,TS,17.0N,83.8W,50,993
20011102,0000,,TS,17.3N,83.9W,55,991
20011102,0600,,TS,17.5N,83.9W,60,988
20011102,1200,,HU,17.8N,84.0W,70,979
20011102,1800,,HU,18.0N,84.0W,80,969
20011103,0000,,HU,18.5N,84.0W,90,957
20011103,0600,,HU,18.8N,84.3W,105,942
20011103,1200,,HU,18.9N,84.3W,115,937
20011103,1800,,HU,19.3N,84.1W,110,934
20011103,2100,P,HU,19.4N,83.9W,110,933
20011104,0000,,HU,19.7N,83.7W,115,938
20011104,0600,,HU,20.1N,83.3W,120,944
20011104,1200,,HU,20.8N,82.5W,120,947
20011104,1800,L,HU,21.5N,81.8W,120,949
20011104,2300,L,HU,22.1N,81.2W,115,950
20011105,0000,,HU,22.3N,80.9W,105,953
20011105,0600,,HU,23.1N,79.7W,80,972
20011105,1200,L,HU,24.3N,78.0W,80,974
20011105,1800,L,HU,25.4N,76.4W,75,980
20011106,0000,,EX,26.3N,74.5W,75,980
20011106,0600,,EX,26.9N,72.6W,75,980
20011106,1200,,EX,27.3N,69.7W,65,984
20011106,1800,,EX,28.7N,66.5W,55,989
