date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20011104,0000,,SS,33.9N,50.4W,45,988
20011104,0600,,SS,34.1N,50.4W,45,990
20011104,1200,,SS,34.3N,50.4W,45,993
20011104,1800,,SS,35.2N,50.3W,50,993
20011105,0000,,SS,36.1N,50.1W,55,991
20011105,0600,,SS,37.0N,50.1W,60,988
20011105,1200,,HU,37.8N,50.3W,65,986
20011105,1800,,HU,38.8N,50.2W,65,986
20011106,0000,,TS,39.7N,49.7W,60,990
20011106,0600,,TS,41.3N,49.2W,55,994
20011106,1200,,EX,43.0N,48.5W,50,996
20011106,1800,,EX,45.0N,48.0W,50,1000
