date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19940719,0000,,TD,13.1N,125.1W,25,1011
19940719,0600,,TD,13.3N,126.0W,30,1008
19940719,1200,,TS,13.7N,127.0W,35,1005
19940719,1800,,TS,14.1N,127.9W,40,1002
19940720,0000,,TS,14.6N,128.9W,35,1003
19940720,0600,,TS,14.9N,130.0W,35,1004
19940720,1200,,TS,15.3N,131.1W,35,1005
19940720,1800,,TD,15.5N,132.3W,30,1007
19940721,0000,,TD,15.7N,133.4W,30,1008
19940721,0600,,TD,15.8N,134.7W,30,1008
19940721,1200,,TD,15.8N,136.0W,25,1008
19940721,1800,,TD,16.0N,137.5W,25,1008
19940722,0000,,TD,16.2N,139.1W,25,1008
19940722,0600,,TD,16.5N,140.9W,25,1008
19940722,1200,,TD,16.6N,142.6W,25,1008
19940722,1800,,TD,16.6N,144.4W,25,1008
19940723,0000,,TD,16.6N,146.4W,25,1008
19940723,0600,,TD,16.6N,148.2W,25,1008
19940723,1200,,TD,16.7N,150.0W,25,1009
19940723,1800,,TD,16.5N,151.8W,25,1010
19940724,0000,,TD,16.8N,153.4W,25,1010
