date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19940810,1200,,TD,14.5N,107.5W,25,1007
19940810,1800,,TD,15.0N,107.5W,25,1007
19940811,0000,,TD,15.6N,107.5W,25,1007
19940811,0600,,TD,16.2N,107.6W,30,1006
19940811,1200,,TS,16.7N,107.9W,35,1003
19940811,1800,,TS,17.3N,108.3W,45,1000
19940812,0000,,TS,18.0N,108.9W,50,997
19940812,0600,,TS,18.8N,109.5W,55,994
19940812,1200,,TS,19.8N,110.3W,60,990
19940812,1800,,HU,21.0N,111.2W,65,986
19940813,0000,,HU,22.4N,112.2W,65,987
19940813,0600,,TS,23.7N,113.4W,60,989
19940813,1200,,TS,24.8N,114.7W,55,993
19940813,1800,,TS,25.6N,116.3W,50,997
19940814,0000,,TS,26.3N,118.0W,40,1002
19940814,0600,,TD,26.7N,119.8W,30,1007
19940814,1200,,TD,26.9N,121.7W,25,1009
19940814,1800,,TD,27.0N,123.5W,25,1012
