date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19940906,0000,,TD,10.7N,159.6W,25,-999
19940906,0600,,TD,10.8N,161.2W,25,-999
19940906,1200,,TD,11.0N,162.7W,30,-999
19940906,1800,,TD,11.3N,163.9W,30,-999
19940907,0000,,TS,11.6N,165.0W,35,-999
19940907,0600,,TS,11.9N,166.1W,35,-999
19940907,1200,,TS,12.3N,167.2W,35,-999
19940907,1800,,TS,12.6N,168.6W,35,-999
19940908,0000,,TS,12.9N,170.0W,35,-999
19940908,0600,,TS,13.0N,171.0W,35,-999
19940908,1200,,TS,13.1N,171.9W,35,-999
19940908,1800,,TS,13.2N,172.8W,35,-999
19940909,0000,,TD,13.3N,174.0W,30,-999
19940909,0600,,TD,13.4N,175.0W,30,-999
19940909,1200,,TD,13.5N,176.0W,25,-999
