date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20030830,1200,,TD,24.3N,92.4W,30,1008
20030830,1800,,TS,24.9N,93.3W,35,1009
20030831,0000,,TS,25.8N,94.3W,35,1009
20030831,0600,,TS,27.2N,94.9W,35,1008
20030831,1100,L,TS,29.0N,95.1W,35,1007
20030831,1200,,TS,29.4N,95.2W,35,1007
20030831,1800,,TD,30.1N,95.6W,30,1009
20030901,0000,,TD,30.9N,96.4W,25,1009
20030901,0600,,TD,31.9N,96.6W,20,1010
20030901,1200,,TD,32.6N,96.5W,20,1010
20030901,1800,,TD,33.6N,95.7W,20,1011
20030902,0000,,TD,34.1N,95.0W,15,1011
20030902,0600,,TD,34.6N,94.5W,15,1013
