date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19760907,1200,,TD,14.5N,109.6W,30,1008
19760907,1800,,TD,15.0N,109.1W,30,-999
19760908,0000,,TS,15.5N,109.3W,35,-999
19760908,0600,,TS,16.0N,110.4W,55,-999
19760908,1200,,TS,16.6N,111.5W,55,-999
19760908,1800,,TS,17.4N,111.9W,55,-999
19760909,0000,,TS,18.4N,112.2W,60,-999
19760909,0600,,TS,19.6N,112.1W,55,-999
19760909,1200,,TS,21.0N,112.3W,45,-999
19760909,1800,,TS,23.0N,113.3W,45,-999
19760910,0000,,HU,25.0N,114.0W,70,986
19760910,0600,,TS,27.5N,114.8W,55,-999
19760910,1200,,TS,30.0N,115.5W,45,-999
19760910,1800,,ET,31.3N,115.9W,45,-999
19760911,0000,,ET,32.5N,116.0W,30,-999
19760911,0600,,ET,34.9N,116.1W,30,-999
19760911,1200,,ET,38.0N,116.0W,30,-999
