date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20000805,0000,,TD,15.0N,105.2W,30,1005
20000805,0600,,TD,15.2N,106.1W,30,1005
20000805,1200,,TD,15.5N,106.9W,30,1005
20000805,1800,,TD,15.8N,107.8W,30,1005
20000806,0000,,TD,16.2N,108.8W,30,1005
20000806,0600,,TD,16.6N,109.9W,30,1005
20000806,1200,,TS,17.0N,111.0W,35,1003
20000806,1800,,TS,17.4N,112.0W,45,1000
20000807,0000,,TS,17.9N,113.0W,50,995
20000807,0600,,TS,18.2N,114.1W,55,993
20000807,1200,,TS,18.4N,114.9W,60,991
20000807,1800,,TS,18.5N,115.8W,60,991
20000808,0000,,TS,18.7N,116.7W,60,990
20000808,0600,,HU,18.9N,117.5W,65,987
20000808,1200,,HU,19.0N,118.3W,70,984
20000808,1800,,HU,19.3N,119.1W,70,986
20000809,0000,,TS,19.8N,119.7W,60,989
20000809,0600,,TS,20.2N,120.2W,55,992
20000809,1200,,TS,20.7N,120.6W,45,996
20000809,1800,,TS,21.2N,121.1W,35,999
20000810,0000,,TD,21.7N,121.6W,30,1002
20000810,0600,,TD,22.0N,122.2W,30,1004
20000810,1200,,TD,22.1N,122.7W,25,1005
20000810,1800,,TD,22.2N,123.2W,25,1006
20000811,0000,,TD,22.3N,123.6W,25,1007
