date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20000720,0000,,TD,10.8N,144.6W,30,-999
20000720,0600,,TD,10.7N,146.2W,30,-999
20000720,1200,,TD,10.6N,147.7W,30,-999
20000720,1800,,TS,10.3N,149.0W,35,-999
20000721,0000,,TS,10.2N,150.3W,35,-999
20000721,0600,,TS,10.2N,151.4W,40,-999
20000721,1200,,TS,10.2N,152.6W,40,-999
20000721,1800,,TS,10.1N,153.9W,40,-999
20000722,0000,,TS,10.2N,155.3W,40,-999
20000722,0600,,TS,10.3N,156.8W,35,-999
20000722,1200,,TS,10.4N,158.6W,35,-999
20000722,1800,,TD,10.7N,160.5W,25,-999
20000723,0000,,TD,10.9N,162.5W,25,-999
20000723,0600,,TD,10.9N,164.4W,25,-999
20000723,1200,,TD,10.8N,166.1W,30,-999
20000723,1800,,TD,10.6N,167.6W,30,-999
20000724,0000,,TD,10.1N,169.2W,30,-999
20000724,0600,,TD,9.5N,170.5W,20,-999
