date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
20000813,1800,,TD,17.1N,104.0W,30,1005
20000814,0000,,TS,17.7N,104.7W,35,1004
20000814,0600,,TS,18.4N,105.6W,35,1003
20000814,1200,,TS,19.1N,106.4W,40,1000
20000814,1800,,TS,19.9N,107.0W,50,998
20000815,0000,,TS,20.8N,107.6W,55,992
20000815,0600,,TS,21.5N,108.5W,60,991
20000815,1200,,TS,22.0N,109.5W,60,991
20000815,1800,,TS,22.1N,110.6W,60,991
20000816,0000,,TS,22.3N,111.5W,60,992
20000816,0600,,TS,22.5N,112.5W,55,994
20000816,1200,,TS,22.7N,113.1W,35,1000
20000816,1800,,TD,23.0N,113.6W,30,1005
20000817,0000,,TD,23.3N,114.5W,25,1007
