date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19711028,0000,,TD,10.9N,100.9W,25,-999
19711028,0600,,TS,11.0N,101.9W,45,-999
19711028,1200,,TS,11.2N,102.9W,45,-999
19711028,1800,,TS,11.4N,104.0W,50,-999
19711029,0000,,TS,11.7N,105.1W,50,-999
19711029,0600,,TS,11.9N,106.1W,50,-999
19711029,1200,,TD,12.2N,107.0W,25,-999
19711029,1800,,TD,12.8N,108.1W,25,-999
19711030,0000,,TD,13.6N,109.2W,25,-999
19711030,0600,,TD,14.4N,110.1W,25,-999
19711030,1200,,TD,15.2N,110.4W,25,-999
19711030,1800,,TD,15.7N,110.0W,25,-999
19711031,0000,,TD,16.0N,109.5W,25,-999
19711031,0600,,TD,16.2N,109.2W,25,-999
19711031,1200,,TD,16.3N,108.9W,25,-999
