date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20060828,0000,,TD,12.3N,94.6W,25,1005,0/0/0/0,0/0/0/0,0/0/0/0
20060828,0600,,TD,12.7N,95.0W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20060828,1200,,TS,13.1N,95.6W,35,1004,90/60/30/60,0/0/0/0,0/0/0/0
20060828,1800,,TS,13.5N,96.3W,40,1002,90/60/30/60,0/0/0/0,0/0/0/0
20060829,0000,,TS,13.7N,96.9W,50,997,90/60/45/60,20/20/20/20,0/0/0/0
20060829,0600,,TS,13.8N,97.5W,60,990,90/60/45/60,25/20/20/25,0/0/0/0
20060829,1200,,HU,14.0N,98.3W,75,980,90/60/60/80,40/30/30/40,20/20/20/20
20060829,1800,,HU,14.2N,99.2W,95,965,110/90/90/110,50/50/50/50,25/25/25/25
20060830,0000,,HU,14.9N,100.0W,100,962,110/100/100/110,60/50/50/60,30/25/25/30
20060830,0600,,HU,15.3N,100.8W,105,960,110/100/100/110,60/50/50/60,30/25/25/30
20060830,1200,,HU,16.0N,101.7W,115,950,120/120/90/120,70/50/50/60,45/25/25/45
20060830,1800,,HU,16.9N,102.7W,115,948,120/120/60/120,70/60/40/70,50/30/30/50
20060831,0000,,HU,17.6N,104.0W,110,950,120/120/60/120,70/60/40/70,50/30/30/50
20060831,0600,,HU,18.2N,104.9W,110,950,100/100/60/90,60/50/40/60,40/30/30/40
20060831,1200,,HU,19.0N,105.8W,100,960,90/90/60/90,60/50/40/60,40/30/30/40
20060831,1800,,HU,20.2N,106.7W,90,968,90/90/60/90,50/30/40/40,30/20/15/25
20060901,0000,,HU,21.0N,107.6W,90,968,90/90/60/90,45/30/40/40,25/20/15/25
20060901,0600,,HU,21.4N,108.4W,100,955,90/90/60/90,45/35/25/35,25/20/15/25
20060901,1200,,HU,21.7N,108.7W,100,955,90/90/60/90,45/35/25/35,25/20/15/25
20060901,1800,,HU,22.4N,108.9W,95,958,75/60/30/30,40/30/20/20,20/20/15/15
20060902,0000,,HU,23.2N,109.2W,95,958,75/60/30/30,40/30/20/20,20/20/15/15
20060902,0200,L,HU,23.3N,109.4W,95,958,-999/-999/-999/-999,-999/-999/-999/-999,-999/-999/-999/-999
20060902,0600,,HU,23.8N,109.9W,85,962,75/60/25/30,40/30/15/20,20/20/0/15
20060902,1200,,HU,24.2N,110.5W,70,975,75/60/25/30,40/30/15/20,20/20/0/15
20060902,1800,,TS,24.8N,111.0W,60,985,75/60/25/30,40/30/15/20,0/0/0/0
20060903,0000,,TS,25.4N,111.4W,50,988,75/60/25/30,40/30/15/20,0/0/0/0
20060903,0600,,TS,26.0N,111.8W,45,990,75/75/25/30,0/0/0/0,0/0/0/0
20060903,1200,,TS,26.7N,112.3W,40,992,75/75/25/30,0/0/0/0,0/0/0/0
20060903,1800,,TS,27.4N,112.5W,35,996,60/60/20/20,0/0/0/0,0/0/0/0
20060904,0000,,TD,27.9N,112.9W,30,1002,0/0/0/0,0/0/0/0,0/0/0/0
20060904,0600,,TD,28.4N,113.1W,25,1004,0/0/0/0,0/0/0/0,0/0/0/0
20060904,1200,,TD,28.9N,113.2W,25,1004,0/0/0/0,0/0/0/0,0/0/0/0
