date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20060913,1800,,TD,15.7N,101.0W,30,1006,0/0/0/0,0/0/0/0,0/0/0/0
20060914,0000,,TD,16.2N,101.7W,30,1005,0/0/0/0,0/0/0/0,0/0/0/0
20060914,0600,,TS,16.7N,102.6W,35,1000,60/75/120/120,0/0/0/0,0/0/0/0
20060914,1200,,TS,17.2N,103.6W,40,999,75/75/120/90,0/0/0/0,0/0/0/0
20060914,1800,,TS,17.6N,104.4W,45,997,75/75/120/60,0/0/0/0,0/0/0/0
20060915,0000,,TS,18.0N,105.0W,50,997,75/90/120/60,20/20/20/20,0/0/0/0
20060915,0600,,TS,18.5N,105.6W,55,994,75/75/90/60,25/25/25/25,0/0/0/0
20060915,1200,,HU,19.3N,106.0W,65,987,75/75/90/60,30/30/30/30,20/0/0/0
20060915,1800,,HU,20.3N,106.3W,75,985,75/75/75/60,30/30/30/30,20/0/0/0
20060916,0000,,HU,21.3N,106.6W,90,975,100/100/100/75,45/45/45/45,25/25/25/25
20060916,0600,,HU,22.2N,106.9W,100,960,100/100/100/75,50/50/50/45,25/25/25/25
20060916,1200,,HU,23.1N,107.1W,110,952,100/100/100/75,50/50/50/45,25/25/25/25
20060916,1800,,HU,24.0N,107.2W,110,954,90/100/100/75,45/45/45/40,20/20/20/20
20060916,1915,L,HU,24.1N,107.2W,110,954,-999/-999/-999/-999,-999/-999/-999/-999,-999/-999/-999/-999
20060917,0000,,HU,24.7N,107.3W,65,978,75/75/75/50,30/30/30/30,15/15/15/15
20060917,0600,,TS,25.4N,107.4W,35,990,40/75/75/20,0/0/0/0,0/0/0/0
20060917,1200,,TD,26.0N,107.5W,25,1005,0/0/0/0,0/0/0/0,0/0/0/0
