date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb,34kt_wind_nm,50kt_wind_nm,64kt_wind_nm
20060817,0000,,DB,10.3N,147.9W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060817,0600,,DB,10.3N,148.7W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060817,1200,,DB,10.3N,149.7W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060817,1800,,DB,10.3N,150.6W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060818,0000,,DB,10.3N,151.6W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060818,0600,,DB,10.3N,152.6W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060818,1200,,DB,10.3N,153.6W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060818,1800,,DB,10.3N,154.5W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060819,0000,,DB,10.3N,155.4W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060819,0600,,DB,10.3N,156.3W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060819,1200,,DB,10.3N,157.1W,25,1009,0/0/0/0,0/0/0/0,0/0/0/0
20060819,1800,,DB,10.3N,157.9W,25,1008,0/0/0/0,0/0/0/0,0/0/0/0
20060820,0000,,TD,10.4N,158.7W,30,1012,0/0/0/0,0/0/0/0,0/0/0/0
20060820,0600,,TD,10.5N,159.4W,30,1012,0/0/0/0,0/0/0/0,0/0/0/0
20060820,1200,,TS,10.7N,160.2W,40,1007,30/30/15/15,0/0/0/0,0/0/0/0
20060820,1800,,TS,11.0N,161.7W,45,1005,40/30/15/25,0/0/0/0,0/0/0/0
20060821,0000,,HU,11.2N,163.2W,65,995,60/40/15/55,30/20/20/30,15/15/5/15
20060821,0600,,HU,11.5N,164.4W,70,990,120/95/90/120,65/50/50/65,20/20/20/20
20060821,1200,,HU,12.0N,165.2W,75,985,120/100/85/110,70/50/45/65,25/20/15/20
20060821,1800,,HU,12.7N,166.0W,100,960,140/110/100/130,80/65/60/75,45/40/35/40
20060822,0000,,HU,13.5N,167.0W,115,945,160/120/90/120,90/70/55/75,45/40/30/40
20060822,0600,,HU,14.5N,167.7W,115,945,160/120/90/120,90/70/55/75,45/40/30/40
20060822,1200,,HU,15.2N,168.5W,115,945,160/120/90/120,90/70/55/75,45/40/30/40
20060822,1800,,HU,15.8N,169.3W,90,964,160/120/90/120,90/70/55/75,35/30/20/35
20060823,0000,,HU,16.4N,169.8W,90,971,160/120/90/120,90/70/55/75,35/30/20/35
