date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19930905,1200,,TD,12.2N,107.2W,25,1007
19930905,1800,,TD,12.2N,107.4W,30,1006
19930906,0000,,TD,12.3N,107.8W,30,1005
19930906,0600,,TS,12.4N,108.1W,35,1004
19930906,1200,,TS,12.7N,108.4W,35,1003
19930906,1800,,TS,12.8N,108.7W,40,1002
19930907,0000,,TS,13.0N,108.9W,45,1000
19930907,0600,,TS,13.4N,109.5W,50,997
19930907,1200,,TS,14.0N,110.0W,55,994
19930907,1800,,TS,14.4N,110.7W,55,992
19930908,0000,,TS,14.6N,111.4W,60,989
19930908,0600,,HU,14.7N,112.0W,65,987
19930908,1200,,HU,14.7N,112.7W,65,987
19930908,1800,,HU,14.6N,113.4W,65,987
19930909,0000,,HU,14.5N,114.0W,65,987
19930909,0600,,HU,14.4N,114.7W,65,987
19930909,1200,,HU,14.4N,115.5W,65,987
19930909,1800,,HU,14.7N,116.2W,70,986
19930910,0000,,HU,15.0N,116.8W,75,985
19930910,0600,,HU,15.3N,117.4W,85,981
19930910,1200,,HU,15.7N,117.9W,100,970
19930910,1800,,HU,16.1N,118.4W,115,954
19930911,0000,,HU,16.7N,118.9W,125,938
19930911,0600,,HU,17.2N,119.6W,130,932
19930911,1200,,HU,17.7N,120.3W,125,933
19930911,1800,,HU,18.0N,121.2W,125,935
19930912,0000,,HU,18.1N,122.0W,120,939
19930912,0600,,HU,18.2N,122.9W,110,948
19930912,1200,,HU,18.1N,123.7W,100,960
19930912,1800,,HU,18.1N,124.6W,95,966
19930913,0000,,HU,18.1N,125.6W,90,969
19930913,0600,,HU,18.2N,126.6W,90,970
19930913,1200,,HU,18.3N,127.7W,90,970
19930913,1800,,HU,18.5N,128.8W,90,970
19930914,0000,,HU,18.8N,129.8W,85,972
19930914,0600,,HU,19.2N,130.8W,80,977
19930914,1200,,HU,19.6N,131.7W,70,982
19930914,1800,,HU,20.1N,132.6W,65,987
19930915,0000,,TS,20.7N,133.5W,60,991
19930915,0600,,TS,21.2N,134.3W,55,994
19930915,1200,,TS,21.6N,135.2W,50,998
19930915,1800,,TS,21.9N,136.0W,45,1000
19930916,0000,,TS,22.3N,136.7W,40,1003
19930916,0600,,TS,22.7N,137.1W,35,1005
19930916,1200,,TD,23.0N,137.5W,30,1006
19930916,1800,,TD,23.3N,137.8W,30,1007
19930917,0000,,TD,23.6N,138.0W,30,1008
19930917,0600,,TD,23.8N,138.2W,25,1008
19930917,1200,,TD,24.2N,138.4W,25,1009
19930917,1800,,TD,24.8N,138.9W,20,1009
