date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19930908,1200,,TD,10.6N,94.8W,25,1007
19930908,1800,,TD,11.3N,95.0W,30,1005
19930909,0000,,TS,11.8N,95.7W,40,1003
19930909,0600,,TS,12.2N,96.5W,40,1002
19930909,1200,,TS,12.6N,97.3W,40,1002
19930909,1800,,TS,13.0N,98.1W,45,999
19930910,0000,,TS,13.5N,99.1W,55,993
19930910,0600,,HU,14.1N,100.1W,70,985
19930910,1200,,HU,14.8N,101.3W,80,977
19930910,1800,,HU,15.6N,102.8W,90,968
19930911,0000,,HU,16.2N,104.2W,115,948
19930911,0600,,HU,16.7N,105.4W,130,930
19930911,1200,,HU,17.5N,106.6W,125,938
19930911,1800,,HU,18.2N,107.6W,115,948
19930912,0000,,HU,19.0N,108.5W,110,955
19930912,0600,,HU,19.5N,109.3W,100,960
19930912,1200,,HU,20.4N,109.8W,90,970
19930912,1800,,HU,21.6N,109.5W,85,975
19930913,0000,,HU,22.5N,108.7W,85,975
19930913,0600,,HU,23.9N,107.8W,85,975
19930913,0800,L,HU,24.3N,107.5W,85,975
19930913,1200,,TS,25.9N,106.3W,45,998
19930913,1800,,TS,27.9N,104.2W,35,1001
19930914,0000,,TD,29.5N,101.0W,30,1003
19930914,0600,,TD,30.5N,98.5W,25,1006
