date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19930809,0000,,TD,12.5N,144.0W,30,-999
19930809,0600,,TD,12.5N,144.3W,30,-999
19930809,1200,,TD,12.5N,144.4W,30,-999
19930809,1800,,TD,12.4N,144.5W,30,-999
19930810,0000,,TD,12.4N,144.5W,30,-999
19930810,0600,,TD,12.4N,144.7W,30,-999
19930810,1200,,TD,12.4N,145.0W,30,-999
19930810,1800,,TD,12.4N,145.0W,30,-999
19930811,0000,,TD,12.4N,145.0W,30,-999
19930811,0600,,TD,12.4N,145.0W,30,-999
19930811,1200,,TD,12.4N,145.0W,30,-999
19930811,1800,,TD,12.3N,145.5W,30,-999
19930812,0000,,TD,12.2N,146.7W,30,-999
19930812,0600,,TD,12.1N,148.0W,30,-999
19930812,1200,,TD,11.9N,149.6W,30,-999
19930812,1800,,TS,11.8N,151.0W,50,-999
19930813,0000,,TS,11.8N,152.3W,55,-999
19930813,0600,,TS,11.9N,153.6W,55,-999
19930813,1200,,TS,12.0N,154.6W,55,-999
19930813,1800,,TS,12.1N,155.6W,60,-999
19930814,0000,,TS,12.3N,157.0W,60,-999
19930814,0600,,TS,12.7N,158.4W,60,-999
19930814,1200,,TS,13.0N,159.7W,60,-999
19930814,1800,,HU,13.3N,161.0W,70,-999
19930815,0000,,HU,13.6N,162.5W,75,-999
19930815,0600,,HU,13.8N,164.0W,80,-999
19930815,1200,,HU,13.9N,165.3W,90,-999
19930815,1800,,HU,14.0N,166.7W,90,-999
19930816,0000,,HU,14.1N,168.1W,95,-999
19930816,0600,,HU,14.4N,169.5W,105,-999
19930816,1200,,HU,14.8N,170.8W,115,-999
19930816,1800,,HU,15.1N,171.5W,115,-999
19930817,0000,,HU,15.5N,172.2W,115,-999
19930817,0600,,HU,16.0N,172.9W,115,-999
19930817,1200,,HU,16.5N,173.6W,100,-999
19930817,1800,,HU,17.0N,174.2W,95,-999
19930818,0000,,HU,17.3N,174.6W,90,-999
19930818,0600,,HU,17.6N,175.1W,85,-999
19930818,1200,,HU,18.0N,175.7W,80,-999
19930818,1800,,HU,18.7N,176.3W,75,-999
19930819,0000,,HU,19.3N,177.1W,70,-999
19930819,0600,,HU,19.8N,178.0W,70,-999
19930819,1200,,HU,20.0N,178.9W,65,-999
19930819,1800,,HU,20.1N,180.0W,65,-999
19930820,0000,,HU,20.6N,179.1E,75,-999
19930820,0600,,HU,21.2N,178.1E,80,-999
19930820,1200,,HU,21.9N,177.2E,85,-999
19930820,1800,,HU,22.4N,176.0E,90,-999
19930821,0000,,HU,23.1N,174.8E,95,-999
19930821,0600,,HU,23.8N,173.7E,100,-999
19930821,1200,,HU,24.6N,172.8E,100,-999
19930821,1800,,HU,25.3N,171.9E,100,-999
19930822,0000,,HU,26.0N,171.1E,95,-999
19930822,0600,,HU,26.7N,170.4E,90,-999
19930822,1200,,HU,27.3N,169.9E,85,-999
19930822,1800,,HU,28.0N,169.2E,80,-999
19930823,0000,,HU,28.3N,168.2E,75,-999
19930823,0600,,HU,28.5N,167.1E,70,-999
19930823,1200,,HU,28.7N,165.9E,65,-999
19930823,1800,,HU,28.9N,164.6E,65,-999
19930824,0000,,HU,29.5N,163.5E,65,-999
19930824,0600,,HU,30.2N,162.5E,65,-999
19930824,1200,,HU,30.8N,161.8E,75,-999
19930824,1800,,HU,31.5N,161.1E,85,-999
19930825,0000,,HU,31.9N,160.4E,85,-999
19930825,0600,,HU,32.2N,159.9E,85,-999
19930825,1200,,HU,32.3N,159.5E,80,-999
19930825,1800,,HU,32.4N,159.2E,75,-999
19930826,0000,,HU,32.8N,159.1E,70,-999
19930826,0600,,TS,33.7N,159.1E,60,-999
19930826,1200,,TS,34.5N,159.1E,50,-999
19930826,1800,,TS,35.1N,158.8E,50,-999
19930827,0000,,TS,35.6N,158.3E,45,-999
19930827,0600,,TS,36.2N,158.3E,40,-999
19930827,1200,,TS,36.8N,158.7E,35,-999
19930827,1800,,TS,36.9N,159.4E,35,-999
19930828,0000,,TD,37.0N,160.4E,30,-999
19930828,0600,,TS,37.0N,161.6E,35,-999
19930828,1200,,TD,36.5N,162.8E,25,-999
19930828,1800,,TD,36.1N,164.0E,25,-999
19930829,0000,,TD,35.5N,164.8E,25,-999
19930829,0600,,TD,34.9N,165.5E,25,-999
19930829,1200,,TD,34.4N,166.0E,25,-999
