date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19810530,1800,,TD,11.4N,105.2W,30,-999
19810531,0000,,TD,12.1N,105.4W,30,-999
19810531,0600,,TD,12.4N,105.0W,30,-999
19810531,1200,,TD,12.6N,104.6W,30,-999
19810531,1800,,TS,12.8N,104.1W,35,-999
19810601,0000,,TS,12.9N,103.5W,35,-999
19810601,0600,,TS,13.0N,102.8W,40,-999
19810601,1200,,TS,13.1N,102.1W,40,-999
19810601,1800,,TS,13.2N,101.5W,35,-999
19810602,0000,,TS,13.3N,101.2W,35,-999
19810602,0600,,TS,13.5N,100.8W,35,-999
19810602,1200,,TD,13.7N,100.4W,30,-999
19810602,1800,,TD,13.9N,100.1W,30,-999
19810603,0000,,TD,14.2N,99.7W,25,-999
19810603,0600,,TD,14.5N,99.3W,30,-999
19810603,1200,,TD,14.7N,98.8W,30,-999
19810603,1800,,TD,15.0N,98.4W,30,-999
19810604,0000,,TD,15.4N,97.9W,30,-999
19810604,0600,,TD,16.0N,97.5W,30,-999
