date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19900923,1200,,TD,12.5N,108.5W,25,1011
19900923,1800,,TD,12.8N,109.6W,30,1009
19900924,0000,,TD,12.8N,110.6W,30,1006
19900924,0600,,TS,12.8N,111.6W,40,1002
19900924,1200,,TS,13.0N,112.6W,45,998
19900924,1800,,TS,13.1N,113.6W,55,995
19900925,0000,,TS,13.2N,114.7W,55,994
19900925,0600,,TS,13.4N,115.8W,60,988
19900925,1200,,HU,13.6N,117.0W,70,980
19900925,1800,,HU,13.9N,118.3W,85,972
19900926,0000,,HU,14.3N,119.6W,95,965
19900926,0600,,HU,14.7N,120.9W,110,953
19900926,1200,,HU,15.2N,122.1W,125,935
19900926,1800,,HU,15.7N,123.4W,125,935
19900927,0000,,HU,16.3N,124.5W,125,935
19900927,0600,,HU,17.0N,125.6W,125,935
19900927,1200,,HU,17.7N,126.6W,125,935
19900927,1800,,HU,18.3N,127.2W,115,946
19900928,0000,,HU,18.9N,127.8W,100,960
19900928,0600,,HU,19.5N,128.2W,95,963
19900928,1200,,HU,20.1N,128.6W,90,970
19900928,1800,,HU,20.6N,128.7W,75,980
19900929,0000,,HU,21.0N,128.7W,65,988
19900929,0600,,TS,21.2N,128.7W,55,994
19900929,1200,,TS,21.3N,128.8W,50,998
19900929,1800,,TS,21.2N,129.0W,45,1002
19900930,0000,,TS,20.9N,129.3W,35,1006
19900930,0600,,TD,20.5N,129.6W,30,1008
19900930,1200,,TD,19.9N,130.0W,30,1010
19900930,1800,,TD,19.5N,130.5W,25,1011
19901001,0000,,TD,19.2N,131.1W,25,1012
19901001,0600,,TD,18.9N,131.8W,25,1012
19901001,1200,,TD,18.5N,132.7W,25,1012
19901001,1800,,TD,18.2N,133.6W,20,1012
19901002,0000,,TD,17.9N,134.6W,20,1012
