date,time_utc,record,status,lat,lng,max_wind_kt,min_pressure_mb
19901016,0000,,TD,10.3N,99.4W,25,1010
19901016,0600,,TD,10.5N,101.3W,25,1010
19901016,1200,,TD,10.8N,101.9W,25,1010
19901016,1800,,TD,11.1N,102.3W,25,1010
19901017,0000,,TD,11.6N,102.4W,30,1009
19901017,0600,,TD,12.1N,102.7W,30,1009
19901017,1200,,TS,12.5N,103.0W,35,1008
19901017,1800,,TS,12.8N,103.3W,40,1005
19901018,0000,,TS,13.0N,103.7W,50,1000
19901018,0600,,TS,13.2N,104.3W,60,995
19901018,1200,,HU,13.3N,105.1W,70,989
19901018,1800,,HU,13.3N,105.9W,80,980
19901019,0000,,HU,13.3N,106.6W,90,972
19901019,0600,,HU,13.6N,107.4W,100,963
19901019,1200,,HU,14.0N,108.3W,105,958
19901019,1800,,HU,14.5N,109.2W,115,945
19901020,0000,,HU,14.8N,110.0W,125,935
19901020,0600,,HU,15.2N,110.6W,130,925
19901020,1200,,HU,15.5N,111.0W,135,924
19901020,1800,,HU,15.8N,111.3W,130,930
19901021,0000,,HU,16.1N,111.4W,125,945
19901021,0600,,HU,16.4N,111.4W,115,950
19901021,1200,,HU,16.5N,111.3W,105,955
19901021,1800,,HU,16.6N,111.1W,100,962
19901022,0000,,HU,16.7N,111.0W,95,968
19901022,0600,,HU,16.9N,110.9W,90,970
19901022,1200,,HU,17.2N,111.0W,85,975
19901022,1800,,HU,17.4N,111.1W,80,979
19901023,0000,,HU,17.6N,111.2W,75,981
19901023,0600,,HU,17.6N,111.4W,70,983
19901023,1200,,HU,17.6N,111.7W,70,984
19901023,1800,,HU,17.5N,111.2W,70,985
19901024,0000,,HU,17.5N,111.8W,70,985
19901024,0600,,HU,17.4N,113.5W,70,984
19901024,1200,,HU,17.3N,114.1W,70,982
19901024,1800,,HU,17.2N,114.9W,75,980
19901025,0000,,HU,17.1N,115.7W,85,975
19901025,0600,,HU,17.1N,116.5W,90,970
19901025,1200,,HU,17.1N,117.3W,100,960
19901025,1800,,HU,17.1N,118.1W,105,958
19901026,0000,,HU,17.3N,118.7W,110,954
19901026,0600,,HU,17.5N,119.3W,115,950
19901026,1200,,HU,17.7N,119.9W,115,949
19901026,1800,,HU,17.9N,120.4W,115,949
19901027,0000,,HU,18.0N,120.8W,115,949
19901027,0600,,HU,18.1N,121.2W,115,949
19901027,1200,,HU,18.1N,121.5W,115,950
19901027,1800,,HU,18.1N,121.8W,110,955
19901028,0000,,HU,18.1N,122.0W,100,958
19901028,0600,,HU,18.2N,122.4W,100,960
19901028,1200,,HU,18.3N,122.6W,90,965
19901028,1800,,HU,18.4N,122.9W,85,970
19901029,0000,,HU,18.7N,123.0W,80,975
19901029,0600,,HU,18.9N,123.1W,70,979
19901029,1200,,HU,19.3N,123.1W,65,982
19901029,1800,,TS,19.7N,123.3W,60,988
19901030,0000,,TS,20.1N,123.5W,55,990
19901030,0600,,TS,20.4N,123.7W,50,995
19901030,1200,,TS,20.6N,123.8W,45,998
19901030,1800,,TS,20.7N,123.7W,40,1000
19901031,0000,,TS,21.0N,123.5W,35,1005
19901031,0600,,TS,21.6N,123.2W,35,1005
19901031,1200,,TD,21.0N,123.0W,30,1008
19901031,1800,,TD,20.8N,123.0W,25,1009
19901101,0000,,TD,20.3N,123.4W,25,1010
19901101,0600,,TD,19.8N,123.9W,25,1010
19901101,1200,,TD,19.1N,124.7W,20,1010
